"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Wind Speed Prediction Based on Support Vector Regression Method: a Case Study of Lome-Site","K. A. Dotche; A. Akim Salami; K. M. Kodjo; H. Ouro-Agbake; K. -S. Bedja","Department of Electrical Engineering, University of Lomé, Togo; Department of Electrical Engineering, University of Lomé, Togo; Department of Electrical Engineering, University of Lomé, Togo; Department of Electrical Engineering, University of Lomé, Togo; Department of Electrical Engineering, University of Lomé, Togo",2019 IEEE PES/IAS PowerAfrica,"8 Dec 2019","2019","","","267","272","This study aims at predicting the hourly mean wind speed using a Support Vector Machine (SVM) based on a regression (SVR) model. The SVM for regression is part of the machine learning supervision for prediction methods that have proven very effective in recent decades. A linear programming method in Python compiler was used to implement the SVR algorithm. The wind speed data were retrieved from the meteorological center in Lome. The simulation of the model has been performed and compared to the measured data. Significant results were obtained with a mean squared error (MSE) of 0.128, and the coefficient of determination (R2) of 0.962. The results have indicated that a real time prediction of the wind speed in prior could be achieved with a consistent modelling based on the hourly average of the wind speed when using the SVR model, which may ultimately contribute to an efficient wind energy generation.","","978-1-7281-1010-3","10.1109/PowerAfrica.2019.8928724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8928724","machine learning;Support Vector Machine;Support Vector Regression;wind speed prediction","Wind speed;Support vector machines;Wind energy;Wind power generation;Production;Predictive models;Data models","","","","9","IEEE","8 Dec 2019","20-23 Aug. 2019","20-23 Aug. 2019","IEEE","IEEE Conferences"
"Near Theoretical Gigabit Link Efficiency for Distributed Data Acquisition Systems","F. T. Abu-Nimeh; W. -S. Choong","Lawrence Berkeley National Laboratory, Berkeley, CA, USA; Lawrence Berkeley National Laboratory, Berkeley, CA, USA",IEEE Transactions on Radiation and Plasma Medical Sciences,"20 May 2017","2017","1","2","121","127","Link efficiency, data integrity, and continuity for high-throughput and real-time systems are crucial. Most of these applications require specialized hardware and operating systems (OSs) as well as extensive tuning in order to achieve high efficiency. Here, we present an implementation of gigabit ethernet data streaming, which can achieve 99.26% link efficiency while maintaining no packet losses. The design and implementation are built on OpenPET, an opensource data acquisition platform for nuclear medical imaging, where: 1) a crate hosting multiple OpenPET detector boards uses a user datagram protocol over Internet protocol ethernet soft-core, which is capable of understanding PAUSE frames, to stream data out to a computer workstation; 2) the receiving computer uses Netmap to allow the processing software (i.e., user space), which is written in Python, to directly receive and manage the network card's ring buffers, bypassing the OS kernel's networking stack; and 3) a multithreaded application using synchronized queues is implemented in the processing software (Python) to free up the ring buffers as quickly as possible while preserving data integrity and flow continuity.","2469-7303","","10.1109/TNS.2017.2656085","U.S. Department of Energy(grant numbers:DE-AC02-05CH1231); National Institutes of Health(grant numbers:R01 EB016104); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7828147","Distributed data acquisition systems (DDASs);gigabit ethernet (GbE)","Workstations;Field programmable gate arrays;Ports (Computers);Data acquisition;Hardware;Packet loss","","","","20","IEEE","20 Jan 2017","March 2017","","IEEE","IEEE Journals"
"Trimming the Tail for Deterministic Read Performance in SSDs","N. Elyasi; C. Choi; A. Sivasubramaniam; J. Yang; V. Balakrishnan",Samsung Semiconductor Inc.; Samsung Semiconductor Inc.; The Pennsylvania State University; Samsung Semiconductor Inc.; Facebook,2019 IEEE International Symposium on Workload Characterization (IISWC),"19 Mar 2020","2019","","","49","58","With SSDs becoming commonplace in several customer-facing datacenter applications, there is a critical need for optimizing for tail latencies (particularly reads). In this paper, we conduct a systematic analysis, removing one bottleneck after another, to study the root causes behind long tail latencies on a state-of-the-art high-end SSD. Contrary to a lot of prior observations, we find that Garbage Collection (GC) is not a key contributor, and it is more the variances in queue lengths across the flash chips that is the culprit. Particularly, reads waiting for long latency writes, which has been the target for much study, is at the root of this problem. While write pausing/preemption has been proposed as a remedy, in this paper we explore a more simple and alternate solution that leverages existing RAID groups into which flash chips are organized. While a long latency operation is ongoing, rather than waiting, the read could get its data by reconstructing it from the remaining chips of that group (including parity). However, this introduces additional reads, and we propose an adaptive scheduler called ATLAS that dynamically figures out whether to wait or to reconstruct the data from other chips. The resulting ATLAS optimization cuts the 99.99th percentile read latency by as much as 10X, with a reduction of 4X on the average across a wide spectrum of workloads.","","978-1-7281-4045-2","10.1109/IISWC47752.2019.9042073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9042073","","Systematics;Telecommunication traffic;Communication switching;Optimization","","5","","34","IEEE","19 Mar 2020","3-5 Nov. 2019","3-5 Nov. 2019","IEEE","IEEE Conferences"
"Smart phone application development for monitoring epilepsy seizure detection based on EEG signal classification","Z. Lasefr; R. R. Reddy; K. Elleithy","Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA; Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA; Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA","2017 IEEE 8th Annual Ubiquitous Computing, Electronics and Mobile Communication Conference (UEMCON)","8 Jan 2018","2017","","","83","87","Automated epilepsy seizure detection is the solution to the limitation and time consuming of manual epilepsy monitoring and detection using EEG signals. In this paper we developed a technique for epilepsy seizure detection using EEG signals. The signal will be pre-processed and filtered using multiple filters. Then, the filtered signal will be decomposed into sub-bands. Furthermore, feature extraction is applied; we developed a combined feature consists of combining three features into one. Finally, we used well-known classifiers such as Support Vector Machine (SVM), Artificial Neural Network (ANN), and K-Nears Neighbor (KNN) to differentiate between epileptic and non-epileptic signals, and we achieved an accuracy of 97%. Furthermore, we developed an Android-based smartphone application for monitoring epilepsy detection based on the classification results of the EEG signal. A notification will be sent to the patient, doctors, and family members when an epilepsy seizure occurs. Once the EEG signal is classified as epileptic, the App will display a visual notification indicating that Epileptic Seizure has been detected. Moreover, it will trigger an alarm and send a message notification to all associated phone numbers, and the EEG signal will display on the App. Although we are using an EEG signal from a dataset, we have generated both normal and epileptic EEG signals using a waveform generator, and we have displayed those signals on the spectrum analyzer for future real time detection using our Android App.","","978-1-5386-1104-3","10.1109/UEMCON.2017.8248992","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8248992","Digital Ocean Server;NGINX Server;python Flask","Epilepsy;Electroencephalography;Servers;Androids;Humanoid robots;Smart phones;Monitoring","","15","","9","IEEE","8 Jan 2018","19-21 Oct. 2017","19-21 Oct. 2017","IEEE","IEEE Conferences"
"Traffic light and sign detection for autonomous land vehicle using Raspberry Pi","D. Priyanka; K. Dharani; C. Anirudh; K. Akshay; M. P. Sunil; S. A. Hariprasad","Jain University, Bangalore, Karnataka, IN; Jain University, Bangalore, Karnataka, IN; Jain University, Bangalore, Karnataka, IN; Jain University, Bangalore, Karnataka, IN; Jain University, Bangalore, Karnataka, IN; Jain University, Bangalore, Karnataka, IN",2017 International Conference on Inventive Computing and Informatics (ICICI),"28 May 2018","2017","","","160","164","This work aims to implement traffic light and sign detection using Image processing technique for an autonomous and vehicle. Traffic Sign Recognition system is used to regulate traffic signs, warn a driver and command certain actions. Fast robust and real-time automatic traffic sign detection and recognition can support the driver and significantly increase driving safety. Automatic recognition of traffic signs is also important for an automated intelligent driving vehicle or for a driver assistance system. This is a visual based project i.e., the input to the system is video data which is continuously captured from the webcam is interfaced to the Raspberry Pi. Images are pre-processed with several image processing techniques such as; Hue, Saturation and Value (HSV) color space model technique is employed for traffic light detection, for sign detection again HSV color space model and Contour Algorithm has been used. The signs are detected based on Region of Interest (ROI). The ROI is detected based on the features like geometric shape and color of the object in the image containing the traffic signs. The experimental results show highly accurate classifications of traffic sign patterns with complex background images as well as the results accomplish in reducing the computational cost of this proposed method.","","978-1-5386-4031-9","10.1109/ICICI.2017.8365328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8365328","Raspberry Pi;Webcam;Python;OpenCV;HSV;ROI","Image color analysis;Roads;Image segmentation;Conferences;Informatics;Vehicles","","10","","10","IEEE","28 May 2018","23-24 Nov. 2017","23-24 Nov. 2017","IEEE","IEEE Conferences"
"Methods and Techniques in Data Visualization Model","Y. Li; S. Hou","Financial and Monetary Institute, Shanxi University of Finance and Economics, Taiyuan, China; Financial and Monetary Institute, Shanxi University of Finance and Economics, Taiyuan, China","2017 International Conference on Computer Technology, Electronics and Communication (ICCTEC)","8 Aug 2019","2017","","","71","74","To meet the requirements of the high-dimensional data processing in information field, this paper attempts to explore the methods and techniques of clustering data visualization for general data resources. Through dimensionality reduction and visual mapping of high-dimensional data, this paper established a visualization system model which will visualize the influencing factors. The visual system model approach was tested by using the IRIS dataset from the University of California Irvine (UCL) database. The results demonstrate that this model can effectively analyze the data set, visualize the features of IRIS data in real time and achieve the expected results.","","978-1-5386-5784-3","10.1109/ICCTEC.2017.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8789106","Data Visualization;Visualization Technology;Multidimensional Data;Python","Data visualization;Iris recognition;Visualization;Iris;Data mining;Data models;Dimensionality reduction","","5","","8","IEEE","8 Aug 2019","19-21 Dec. 2017","19-21 Dec. 2017","IEEE","IEEE Conferences"
"Eye Controlled Wheelchair with Asthenopia Detection","R. Abraham; R. M. Thaliath; S. Davies; T. Jacob; T. Johny","Dept. of Electronics and Communication, Rajagiri School of Engineering and Technology, Kakkanad, Ernakulam, India; Dept. of Electronics and Communication, Rajagiri School of Engineering and Technology, Kakkanad, Ernakulam, India; Dept. of Electronics and Communication, Rajagiri School of Engineering and Technology, Kakkanad, Ernakulam, India; Dept. of Electronics and Communication, Rajagiri School of Engineering and Technology, Kakkanad, Ernakulam, India; Dept. of Electronics and Communication, Rajagiri School of Engineering and Technology, Kakkanad, Ernakulam, India","2019 3rd International conference on Electronics, Communication and Aerospace Technology (ICECA)","2 Sep 2019","2019","","","502","505","In this paper we present a low cost and real time system which enables a person with quadriplegia to control his wheelchair with eye movements. This system is enabled by voice control. Once enabled, it processes consecutive frames from the web cam to detect the direction of eye movement. Consequently, a signal is sent to the Raspberry pi micro-controller, to turn the motors in the desired direction. Detection is done by pupil monitoring using contours. Additionally, it detects Asthenopia, a disease caused by straining of the eye. This is achieved by monitoring the blink rate of the patient. Blink Detection is carried out using two methods. The first method uses a combination of SURF and Harris corner detection while second method uses facial landmarks.","","978-1-7281-0167-5","10.1109/ICECA.2019.8821869","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821869","Pupil monitoring;SURF;Harris Corner;Contours;facial landmarks;Python;OpenCV;Raspberry pi","Wheelchairs;Ear;Monitoring;Conferences;Cameras;DC motors;Feature extraction","","2","","12","IEEE","2 Sep 2019","12-14 June 2019","12-14 June 2019","IEEE","IEEE Conferences"
"A Novel Framework for Cloud Computing Enabled Laboratory","P. Kumar; H. K. Rohil","Department of Computer Science and Applications, Chaudhary Devi Lal University, Sirsa, Haryana, INDIA; Department of Computer Science and Applications, Chaudhary Devi Lal University, Sirsa, Haryana, INDIA",2019 6th International Conference on Computing for Sustainable Global Development (INDIACom),"13 Feb 2020","2019","","","854","861","In engineering and technology education, the computer laboratories play’s a vibrant role. Hands-on practical experience through laboratory work has long been recognized as an essential part of the computer science / information technology education. Successful computer science hands-on activities need a full range of resources. Traditionally, the experiments were conducted in computer laboratory classrooms or workshops. The traditional laboratories are often restricted by various reasons such as manpower, facility cost, time restriction, limited resources and limited space. In this paper researcher purposed a cloud based computer laboratory (CBCL) and its work flow. A user with basic computing machine may access the institute campus cloud laboratory over the institute WiFi /LAN Network anytime in campus. The CBCL has a pre-configured cloud server, Log-In portal and real time interface, with virtual machine with uninterrupted power supply. In CBCL, student can register and access the resources and may interact with lab assistant/teacher. The main objective of this paper is to introduce an approach for cloud computing based solutions to the development of CBCL Pedagogy. The proposed CBCL pedagogy in this paper is a fourphase model for effective and efficient teaching.","","978-9-3805-4434-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991396","CBCL Pedagogy;Cloud Lab;Traditional Lab;Cloud Computing","Computer science;Cloud computing;Power supplies;Laboratories;Education;Virtual machines;Real-time systems;Registers;Servers;Wireless fidelity","","","","11","","13 Feb 2020","13-15 March 2019","13-15 March 2019","IEEE","IEEE Conferences"
"Smart Heat Stress and Toxic Gases Monitoring Instrument with a Developed Graphical User Interface Using IoT","H. Jamal; M. Huzaifa; M. A. Sodunke; J. O. Odiete","Department of Electrical Engineering, University of Engineering & Technology Taxila, Taxila, Pakistan; Department of Electrical Engineering, University of Engineering & Technology Taxila, Taxila, Pakistan; Department of Science Laboratory Technology, Moshood Abiola Polytechnic, Ogun, Nigeria; Department of Computer Engineering, Moshood Abiola Polytechnic, Ogun, Nigeria","2019 International Conference on Electrical, Communication, and Computer Engineering (ICECCE)","27 Dec 2019","2019","","","1","6","In any given environment, human body's ability to maintain homeostasis accounts his probability of life and death. Thus, its importance cannot be overlooked, as it allows hormones and enzymes to be `fine-tuned' at a specific set of conditions, and allows efficient operation. The interest in the human body physiological capacity to endure extreme heat and cold conditions has raised enormously in the last few decades because of global warming and the sudden changes in temperature. This research focused on the development of a smart real-time monitoring instrument to detect and measure heat stress and toxic gases (CO, NO2 and H2S) on Java developed Graphical User Interface (GUI) using the Internet of Things (IoT) technology. The designed system uses DHT 22 (temperature and humidity), MQ7, MQ136 and MQ131 (CO, H2S and NO2 gas) sensors which are coupled with SEN0170 wind sensor. Atmega 328-PU with its Wi-Fi shield 101 is used for the purpose of controlling and Wi-Fi communication between Remote Terminal Unit (RTU) and GUI. The performance of the developed system was critically appraised and the accuracies measured from the toxic gases, Temperature Humidity Index (THI) and Wind Chill Index (WCI) were recorded as 97.3%, 97.8% and 96.2% respectively.","","978-1-7281-3825-1","10.1109/ICECCE47252.2019.8940738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8940738","Heat stress;Toxic gases;Atmega 328-PU;Real time monitoring","Gases;Heating systems;Stress;Temperature measurement;Temperature sensors;Microcontrollers","","9","","18","IEEE","27 Dec 2019","24-25 July 2019","24-25 July 2019","IEEE","IEEE Conferences"
"Big Data Technology for Comparative Study of K-Means and Fuzzy C-Means Algorithms Performance","Nurhayati; T. S. Kania; L. K. Wardhani; N. Hakiem; Busman; H. Maarif","Department of Informatics, Syarif Hidayatullah State Islamic University, Jakarta, Indonesia; Department of Informatics, Syarif Hidayatullah State Islamic University, Jakarta, Indonesia; Department of Informatics, Syarif Hidayatullah State Islamic University, Jakarta, Indonesia; Department of Informatics, Syarif Hidayatullah State Islamic University, Jakarta, Indonesia; Department of Management, School of Economics Gotong Royong, Jakarta, Indonesia; Kulliyyah of Engineering, International Islamic University Malaysia, Kuala Lumpur, Malaysia",2018 7th International Conference on Computer and Communication Engineering (ICCCE),"18 Nov 2018","2018","","","202","207","Big data is technology that has the ability to manage very large amounts of data, in very fast time to allow real-time analysis and reactions. Several clustering methods which are used to group data are Fuzzy C-Means (FCM) and K-Means Clustering. K-Means Clustering algorithm is a method of partitioning existing data into two or more group. This research goal was to compare the performance of K-Means and Fuzzy C-Means algorithms in clustering data using big data technology. In this research, Hadoop and Hive were chosen the big data technology. The knowledge of Shia history on student and lecturer of Syarif Hidayatullah State Islamic University Jakarta were the data which used in this research, The testing was done by constructing application K-Means Fuzzy C-Means using Java language, Hadoop and Hive and then test the performance of K-Means and Fuzzy C-Means algorithms in data clustering. It compares both algorithms in terms of accuracy, execution time, and time complexity of the algorithms. In the application K-Means Fuzzy C-Means, evaluation were performed with data filter and the average accuracy difference result of K-Means and Fuzzy C-Means is 8.03% with the better accuracy owned by K-Means. The average execution time difference is 718.58 ms, which K-Means was faster than is Fuzzy C-Means. The time complexities of both algorithms have the same value O(n2) and the Big O equation resulted in an average difference of 93,568 with the smallest value on K-Means. Thus, K-Means algorithm is better than the Fuzzy C-Means in terms of accuracy, execution time, and the time complexity.","","978-1-5386-6992-1","10.1109/ICCCE.2018.8539268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8539268","Comparative Study;K-Means;Fuzzy C-Means;Big Data Technology","Clustering algorithms;Big Data;Linear programming;Filtering;History;Data mining;Real-time systems","","5","","14","IEEE","18 Nov 2018","19-20 Sept. 2018","19-20 Sept. 2018","IEEE","IEEE Conferences"
"Design of security positioning and remote network server monitoring terminal","Y. Zeng; L. Liu; Y. Yu","College of Physics and Information Engineering, Quanzhou Normal University, Quanzhou, China; College of Physics and Information Engineering, Quanzhou Normal University, Quanzhou, China; College of Physics and Information Engineering, Quanzhou Normal University, Quanzhou, China",2017 IEEE 17th International Conference on Communication Technology (ICCT),"17 May 2018","2017","","","2026","2030","This paper design a safe positioning and remote network monitoring terminal system, using MCU microcontroller and UM220-III, and UM220-III is the decoding module of GPS/beidou dual-mode satellite signal. The design uses the STC89C52 chip as the main control MCU chip, and realizes real-time acquisition of the position, speed and time information of the monitoring object by the UM220-III module, and controls the wireless communication module M590E to send the collected information to the remote network server terminal. The design uses Java technology to develop remote network server terminal program, and it realizes the processing, storage, and display combined with the online map on the remote network monitoring platform for the received data. When inputting the specified address in the browser window of the Internet device and correctly logging in the user account and password, the remote network monitoring platform interface can be loaded on the webpage, and the current position and historical movement trajectory of the monitored object are accurately displayed on the platform. Whether the monitored object is in the safe area is marked with a warning light. The test results show that the technical scheme is feasible, the system is stable and can achieve the effect of safe positioning and remote monitoring, the man-machine interface is friendly, and the design has great practical significance.","2576-7828","978-1-5090-3944-9","10.1109/ICCT.2017.8359984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8359984","MCU;beidou;security positioning;remote monitoring","Monitoring;Security;Network servers;Satellites;Wireless communication;Hardware;Real-time systems","","1","","10","IEEE","17 May 2018","27-30 Oct. 2017","27-30 Oct. 2017","IEEE","IEEE Conferences"
"Developing Analytical Applications and Dashboards Using Social Media","V. Anbarasu","Department of Information Technology, Jeppiaar Engineering College, Chennai",2019 Fifth International Conference on Science Technology Engineering and Mathematics (ICONSTEM),"5 Dec 2019","2019","1","","192","195","These days there is a quick boost in the usage of Social Media like Facebook, Twitter, LinkedIn etc. and it deals with Terabytes of Data per day. Also it has become more convenient way for customers to interact to share their ideas, opinions related to current environment. It's a time to dig the data and get some valuable insight. In order to ensure a smooth path in customer journey, without any friction points it gives an opportunity to do analysis on social media. This application will be cheaper and very fast; also it is very useful to do analytics for real time Data and batch processing Data. This framework is a High end Hadoop cluster, with spark and scala which is reliable, scalable and robust in nature. It provides an easy view to create charts based on the hashtags created. The benefit of using Scala, will reduce 50% of code when compared to java. Kafka is a traditional messaging broker, which is used for streaming the data. The output is visualized with Charts. So, anyone can understand the results simply by seeing without having any knowledge of it. The analysis and analytics are achieved by using the Big data application and the outputs.","","978-1-7281-1599-3","10.1109/ICONSTEM.2019.8918921","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8918921","component;Social Media;Hadoop;Hastag;Big Data","Twitter;Business;Tagging;Real-time systems;Sparks;Big Data","","","","5","IEEE","5 Dec 2019","14-15 March 2019","14-15 March 2019","IEEE","IEEE Conferences"
"Student Monitoring System for School Bus Using Facial Recognition","C. James; D. Nettikadan","Department of Electronics and Communication, Jyothi Engineering college, Thrissur, Kerala; Department of Electronics and Communication, Jyothi Engineering college, Thrissur, Kerala",2019 3rd International Conference on Trends in Electronics and Informatics (ICOEI),"11 Oct 2019","2019","","","659","663","Recent reports confirm the fact that school students are the most vulnerable to social crimes happening across the globe and our country too. Many of these cases happen during their ply from their residence to school and vice versa. In multiple cases these social crimes including sexual harassment happened in their school bus itself. Considering this serious situation, we are proposing a real time monitoring system using image processing techniques. - Identifying a student with an image has been popularized through the mass media like camera. This system monitors the images inside the vehicle and identifies the students and their movements inside the bus. The system recognizes the student faces and their count are also monitored. The system will also raise an alarm to get the attention of the public if it is so essential. Technologies are available in the Open-Computer-Vision (OpenCV) library and implement those using Python. For face detection, Haar-Cascades classifier was used and for face recognition Eigenfaces, and Local binary pattern histograms were used. each stage of the system described by some flowcharts. And also face recognition used in automation attendance system which eliminates most of the drawbacks that the manual attendance systems pose, easy manipulation of attendance records, proxy-attendances, and insecure system.","","978-1-5386-9439-8","10.1109/ICOEI.2019.8862534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8862534","CV;FR;DCN;Wi-Fi;Raspberry Pi;PCA;Support Value Regression;DCT;OpenCV","Face recognition;Face detection;Monitoring;Feature extraction;Task analysis;Real-time systems;Informatics","","8","","13","IEEE","11 Oct 2019","23-25 April 2019","23-25 April 2019","IEEE","IEEE Conferences"
"Online Motion Planning For Mobile Robot","M. Jiono; Y. D. Mahandi; Y. Rahmawati; S. C. Putro; F. Ardiyansyah; D. Prasetyo","Electrical Engineering Department, Universitas Negeri Malang, Malang, Indonesia; Electrical Engineering Department, Universitas Negeri Malang, Malang, Indonesia; Electrical Engineering Department, Universitas Negeri Malang, Malang, Indonesia; Electrical Engineering Department, Universitas Negeri Malang, Malang, Indonesia; Electrical Engineering Department, Universitas Negeri Malang, Malang, Indonesia; Electrical Engineering Department, Universitas Negeri Malang, Malang, Indonesia","2019 International Conference on Electrical, Electronics and Information Engineering (ICEEIE)","6 Feb 2020","2019","6","","85","89","This paper presents an online motion planning system for mobile robot with a simulator based technique. The simulator is made based on the self-build platform on the mobile robot by using Python language. The collecting data as an information in the simulator is built base on holonomic wheeled type of robot. The specification and configuration of this mobile robot follows the guidelines issued by Middle Sized League Robocup competition. The purpose of this paper to make simulator software as a visualization widget that makes a representation of the coordinate position of the robot and the soccer field condition. The position and orientation of the robot information are gated in this visualization widget. The soccer field representation in a two dimensional condition as a game field of the robot. The robot coordinate as an object with magenta color with have each number of the robot. This object is enable to move in any direction as represent whatever operator want to change the position and orientation of the robot. These condition purpose was used and it can increasing usability of the system. The testing condition between real testing and simulation testing was implemented. Based on the experimental result, the data was conducted we get root mean square error around 1.29 percent of X direction, 1.65 percent of Y direction and around 1.06 percent of the symmetrical trajectory along X and Y coordinate. The result shows that the online motion planning with simulator based can be directly implemented to the soccer robot in the real time condition.","","978-1-7281-4160-2","10.1109/ICEEIE47180.2019.8981412","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8981412","Online motion;Holonomic mobile robot;path planning;robot simulator;RoboCup","Visualization;Robot kinematics;Wheels;Real-time systems;Planning;Trajectory;Mobile robots;Usability;Sports;Testing","","3","","13","IEEE","6 Feb 2020","3-4 Oct. 2019","3-4 Oct. 2019","IEEE","IEEE Conferences"
"Development of An Efficient and Practical Control System in Autonomous Vehicle Competition","N. D. Van; G. -W. Kim","School of Electronics Engineering, Chungbuk National University, Chungbuk, South Korea; School of Electronics Engineering, Chungbuk National University, Chungbuk, South Korea","2019 19th International Conference on Control, Automation and Systems (ICCAS)","30 Jan 2020","2019","","","1084","1086","In this paper, we develop a self-driving car called Clothoid towards Hyundai autonomous vehicle competition 2019. This work presents a development of the Control System which composed low and high-level control. Global Path Planning based on an HD-map generates the shortest path for the vehicle to reach the destination. Mission Planning and Local Path Planning use Finite State Machine(FSM) with behavior, which to deal with missions and control state of the vehicle, respectively. The lower level, the Local Path Planning uses a real-time hybrid A* algorithm based on probabilistic occupancy grid map to avoid obstacles and generates smooth trajectory while minimizing zerk in change lane scenario. And the Lowest-level Control System implements the Purse Pursuit for lateral control and PID controller for a longitude control. Our algorithms are implemented in the ROS framework; which written by C++and Python in Linux Operating System. The results show that our technology works effectively in both simulation tool and practical proving ground in K-city, South Korea.","2642-3901","978-89-93215-17-5","10.23919/ICCAS47443.2019.8971613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8971613","Autonomous Vehicle;Motion Planning;Local Path Planing;Control System","Planing;Roads;Linux;Operating systems;Control systems;Probabilistic logic;Real-time systems;Hybrid power systems;Planning;Trajectory","","3","","5","","30 Jan 2020","15-18 Oct. 2019","15-18 Oct. 2019","IEEE","IEEE Conferences"
"Undertow: An Intra-Kernel Isolation Mechanism for Hardware-Assisted Virtual Machines","Z. Yang; Z. Mi; Y. Xia","Institute of Parallel and Distributed System(IPADS), Shanghai Jiao Tong University, Shanghai, China; Institute of Parallel and Distributed System(IPADS), Shanghai Jiao Tong University, Shanghai, China; Institute of Parallel and Distributed System(IPADS), Shanghai Jiao Tong University, Shanghai, China",2019 IEEE International Conference on Service-Oriented System Engineering (SOSE),"6 May 2019","2019","","","257","2575","The prevalence of Cloud Computing has appealed many users to put their business into low-cost and flexible cloud servers instead of bare-metal machines. Most virtual machines in the cloud run commodity operating system(e.g., linux), and the complexity of such operating systems makes them more bug-prone and easier to be compromised. To mitigate the security threats, previous works attempt to mediate and filter system calls, transform all unpopular paths into popular paths, or implement a nested kernel along with the untrusted outter kernel to enforce certain security policies. However, such solutions only enforce read-only protection or assume that popular paths in the kernel to contain almost no bug, which is not always the case in the real world. To overcome their shortcomings and combine their advantages as much as possible, we propose a hardware-assisted isolation mechanism that isolates untrusted part of the kernel. To achieve isolation, we prepare multiple restricted Extended Page Table (EPT) during boot time, each of which has certain critical data unmapped from it so that the code executing in the isolated environment could not access sensitive data. We leverage the VMFUNC instruction already available in recent Intel processors to directly switch to another pre-defined EPT inside guest virtual machine without trapping into the underlying hypervisor, which is faster than the traditional trap-and-emulate procedure. The semantic gap is minimized and real-time check is achieved by allowing EPT violations to be converted to Virtualization Exception (VE), which could be handled inside guest kernel in non-root mode. Our preliminary evaluation shows that with hardware virtualization feature, we are able to run the untrusted code in an isolated environment with negligible overhead.","2642-6587","978-1-7281-1442-2","10.1109/SOSE.2019.00044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8705791","Isolation, VMFUNC, Virtualization Exception, Kernel Protection","Kernel;Virtual machine monitors;Virtual machining;Virtualization;Switches;Security;Cloud computing","","1","","9","IEEE","6 May 2019","4-9 April 2019","4-9 April 2019","IEEE","IEEE Conferences"
"Data Driven Approach For Farm Re-Modeling Using Prediction Analytics","V. Roopa; C. E. Shyni","Department of Information Technology, Sri Krishna College of Technology, Coimbatore, India; Department of Computer Science and Engineering, KCG College of Technology, Chennai, India",2019 International Conference on Computational Intelligence and Knowledge Economy (ICCIKE),"20 Feb 2020","2019","","","209","214","The technological advancements in IT has made agriculture industry move towards a sustainable growth. Farming may not sound like an issue we need to care about, but the agriculture industry is in dire need of refinement. Sustaining in agriculture is challenging because of reducing water levels, climate change and shrinking amount of arable land. These after effects can be made approachable using prediction methods. The foremost idea of the prototype is to monitor the large crop area and thereby maintaining it using the sensor enabled IoT technology. The Autopilot drones fly once or twice a week and captured images from the whole farm are also stored. Heat map a feature function of the entire farm which is used to extrapolate the data is analyzed. With this, the data driven approach for re- modeling of the farm is done using Zero- R algorithm and Naive-Bayes algorithm. Visualization and statistical predictions of the data is done using Tableau tool and further analysis using R & Python. The major benefits of providing this real time data analytic prediction help farmers to remodel traditional farming and focus to improve crop quality, potential to increase yields and to overcome uncertainty by this prediction analytic makeover to the agriculture industry.","","978-1-7281-3778-0","10.1109/ICCIKE47802.2019.9004309","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9004309","Data Analytics;IoT;Data Visualization","Agriculture;Prediction algorithms;Monitoring;Data visualization;Classification algorithms;Real-time systems;Cloud computing;Climate change","","","","10","IEEE","20 Feb 2020","11-12 Dec. 2019","11-12 Dec. 2019","IEEE","IEEE Conferences"
