"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Assurance for Integrating Advanced Algorithms in Autonomous Safety-Critical Systems","M. Stafford; S. Bhattacharyya; M. Clark; N. Neogi; T. C. Eskridge","Department of Computer Science, Florida Institute of Technology, Melbourne, FL, USA; Department of Computer Science, Florida Institute of Technology, Melbourne, FL, USA; Galois Inc., Dayton, OH, USA; NASA Langley Research Center, Hampton, VA, USA; Department of Computer Science, Florida Institute of Technology, Melbourne, FL, USA",IEEE Systems Journal,"9 Dec 2021","2021","15","4","4852","4863","Although advanced algorithms are needed to enable increasingly autonomous civil aviation applications, there are limitations in assurance technologies, which must be addressed to gain trust in the performance of these algorithms. This gap emphasizes the need to guarantee safety by capturing performance boundaries, as these algorithms are integrated. Additionally, multiple similar algorithms might need to be executed sequentially or concurrently to accomplish a mission or provide guidance for safety-critical operations. The selection among algorithm functionalities is a complex and critical activity that needs to be systematically designed and analyzed before actual implementation. Toward this end, we discuss our proposed process, which includes formally modeling abstractions of the algorithms in an architectural framework, then identifying the key performance parameters, followed by verification of the composition of these algorithms with formal contracts based on assumptions and guarantees. Finally, to reduce the gap between design and implementation, an automated translation from the architectural model to source code has been developed, which is a Java-based outline of the implementation. We demonstrate our compositional approach in assuring the behavior of an autonomous aerial system via a collision avoidance case study with advanced algorithms to handle critical emerging situations.","1937-9234","","10.1109/JSYST.2020.3023286","Harris Institute of Assured Information; Florida Institute of Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9212655","Architecture design analysis;automated reasoning;autonomous system design;formal methods","Computer architecture;Monte Carlo methods;Cognition;Software engineering;Safety;Software algorithms;Autonomous systems","","","","31","IEEE","5 Oct 2020","Dec. 2021","","IEEE","IEEE Journals"
"Using JavaBeans to Realize a Domain-Specific Component Model","J. Feljan; J. Carlson; M. Žagar","Mälardalen Real-Time Research Centre, Mälardalen University, Sweden; Mälardalen Real-Time Research Centre, Mälardalen University, Sweden; Fac. of Electr. Eng. & Comput., Univ. of Zagreb, Zagreb, Croatia",2009 35th Euromicro Conference on Software Engineering and Advanced Applications,"8 Dec 2009","2009","","","474","477","SaveCCM is a domain-specific component model developed specifically for safety-critical hard real-time embedded systems in the vehicular domain. This paper expands the scope of SaveCCM to make it usable also outside this narrow domain, as the general concepts behind SaveCCM are applicable for a wider range of embedded systems. We describe the extensions made to SaveCCM in order to adjust it to a broader scope, focusing on a new realization mechanism. In its original form, SaveCCM systems are realized by components being grouped and transformed into real-time tasks. We propose an alternative realization of SaveCCM - by transformation to JavaBeans, which makes the executable system more general and portable, and maintains the structure of the component-based design.","2376-9505","978-0-7695-3784-9","10.1109/SEAA.2009.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5350026","component-based software engineering;embedded systems;SaveCCM;JavaBeans","Java;Embedded system;Real time systems;Power system modeling;Software engineering;Switches;Joining processes;Delay;Application software;Embedded computing","","1","","12","IEEE","8 Dec 2009","27-29 Aug. 2009","27-29 Aug. 2009","IEEE","IEEE Conferences"
"Care, feeding and growth of software systems","M. Joseph","Tata Consultancy Services Limited, India","Proceedings of the Second International Conference on Software Engineering and Formal Methods, 2004. SEFM 2004.","25 Oct 2004","2004","","","186","","The attention of practitioners and proponents of the use of formal methods has for a long time been focused on relatively small and complex applications. The hardware domain lends itself well to this and it has therefore been the target of some of the most significant applications of formal methods. The software applications that have typically been considered are for safety-critical systems though there have also been some experiments in the specification of parts of large subsystems, such as CICS.","","0-7695-2222-X","10.1109/SEFM.2004.1347519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1347519","","Software systems;Application software;Software maintenance;Costs;Java;Error correction;Programming;Hardware;Software safety;Computer industry","","","","","IEEE","25 Oct 2004","30-30 Sept. 2004","30-30 Sept. 2004","IEEE","IEEE Conferences"
"Research on the necking effect of pulse current on Shaped-charge Jet in passive electromagnetic armor","W. Qi; B. Lei; Z. Li; X. -C. Yuan; H. Li","Shijiazhuang Mechanical Engineering College, Shijiazhuang, China; Shijiazhuang Mechanical Engineering College, Shijiazhuang, China; Shijiazhuang Mechanical Engineering College, Shijiazhuang, China; Shijiazhuang Mechanical Engineering College, Shijiazhuang, China; Military Representative Office, Factory Taiyuan, China",2014 17th International Symposium on Electromagnetic Launch Technology,"13 Oct 2014","2014","","","1","6","When Shaped-charge Jet (SCJ) penetrates front armor and approach to back armor, powerful pulse current flows it immediately and produces θ magnetic field simultaneously. Due to the effect of electromagnetic force F = J × B, the necking of SCJ occurs and leads to the breakup of SCJ into individual fragments and the penetration capability of SCJ is decreased significantly. In this paper, in order to improve defense capability of the passive electromagnetic armor against SCJ, the necking mechanism of the high-temperature SCJ is studied through Maxwell's equations and elastic-plastic constitutive equations. A 3-D simulation model, supposed to be sine-disturbance and axial-symmetry, is developed to analyze the necking law of SCJ through electromagnetic-structure co-simulation. Take the skin-effect of pulse current into account, the distribution of current density, magnetic field, magnetic force and stress field are obtained through electromagnetic-structure co-simulation by finite element software, and the SCJ deformation is also calculated. The results indicate that, a powerful pulse current can accelerate the break-up of SCJ. At last, defense experiments of the passive electromagnetic armor against SCJ with high explosive anti-tank cartridge proceeded. The results demonstrate that, the penetration capability of SCJ with pulse current is lower than that without pulse current, and the penetration capability of SCJ declines remarkably with the increasing of charging voltage.","","978-1-4799-2733-3","10.1109/EML.2014.6920152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6920152","","Stress;Strain;Electromagnetic forces;Mathematical model;Equations;Solid modeling","","","","13","IEEE","13 Oct 2014","7-11 July 2014","7-11 July 2014","IEEE","IEEE Conferences"
"Framework for Evaluation of Schedulability Tests for Mixed-Criticality Systems","I. Pavić; H. Džapo","Faculty of Electrical Engineering and Computing, University of Zagreb; Faculty of Electrical Engineering and Computing, University of Zagreb","2021 44th International Convention on Information, Communication and Electronic Technology (MIPRO)","15 Nov 2021","2021","","","886","891","Mixed-criticality real-time system models were proven to be useful in the processes of system verification, system validation, and safety assessment in safety-critical embedded systems. In recent years, a great number of various mixed-criticality models were investigated. These models are usually accompanied with corresponding schedulability tests. In the literature, schedulability tests are typically compared following the results of evaluation on synthetically generated task sets. Due to the large number of possible test scenarios and a significant effort that needs to be undertaken to implement a certain test, it is not an easy task to reproduce these results. Furthermore, as schedulability tests are used in safety-critical systems it is crucial that tests and results are reproducible. In this paper, we present a framework for evaluation of schedulability tests and show how it can be used to reproduce the most common results.","2623-8764","978-953-233-101-1","10.23919/MIPRO52101.2021.9596794","European Regional Development Fund(grant numbers:KK.01.2.1.02.0119); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9596794","real-time;mixed-criticality;schedulability;framework","Embedded systems;System verification;Publishing;Real-time systems;Safety;Task analysis;System validation","","","","22","","15 Nov 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Rearrangement-Based Phylogeny Using the Single-Cut-or-Join Operation","P. Biller; P. Feijão; J. Meidanis","Institute of Computing University of Campinas, Brazil; University of Campinas, Campinas; Institute of Computing, University of Campinas, Brazil",IEEE/ACM Transactions on Computational Biology and Bioinformatics,"20 May 2013","2013","10","1","122","134","Recently, the Single-Cut-or-Join (SCJ) operation was proposed as a basis for a new rearrangement distance between multichromosomal genomes, leading to very fast algorithms, both in theory and in practice. However, it was not clear how well this new distance fares when it comes to using it to solve relevant problems, such as the reconstruction of evolutionary history. In this paper, we advance current knowledge, by testing SCJ's ability regarding evolutionary reconstruction in two aspects: 1) How well does SCJ reconstruct evolutionary topologies? and 2) How well does SCJ reconstruct ancestral genomes? In the process of answering these questions, we implemented SCJ-based methods, and made them available to the community. We ran experiments using as many as 200 genomes, with as many as 3,000 genes. For the first question, we found out that SCJ can recover typically between 60 percent and more than 95 percent of the topology, as measured through the Robinson-Foulds distance (a.k.a. split distance) between trees. In other words, 60 percent to more than 95 percent of the original splits are also present in the reconstructed tree. For the second question, given a topology, SCJ's ability to reconstruct ancestral genomes depends on how far from the leaves the ancestral is. For nodes close to the leaves, about 85 percent of the gene adjacencies can be recovered. This percentage decreases as we move up the tree, but, even at the root, about 50 percent of the adjacencies are recovered, for as many as 64 leaves. Our findings corroborate the fact that SCJ leads to very conservative genome reconstructions, yielding very few false-positive gene adjacencies in the ancestrals, at the expense of a relatively larger amount of false negatives. In addition, experiments with real data from the Campanulaceae and Protostomes groups show that SCJ reconstructs topologies of quality comparable to the accepted trees of the species involved. As far as time is concerned, the methods we implemented can find a topology for 64 genomes with 2,000 genes each in about 10.7 minutes, and reconstruct the ancestral genomes in a 64-leaf tree in about 3 seconds, both on a typical desktop computer. It should be noted that our code is written in Java and we made no significant effort to optimize it.","1557-9964","","10.1109/TCBB.2012.168","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6389675","Genome rearrangement;phylogeny","Genomics;Vegetation;Topology;Phylogeny;Extremities;Biological cells;Polynomials","Animals;Campanulaceae;Computer Simulation;Evolution, Molecular;Gene Rearrangement;Genome;Genomics;Models, Genetic;Phylogeny;Software","16","","39","IEEE","20 Dec 2012","Jan.-Feb. 2013","","IEEE","IEEE Journals"
"Research of the electrothermic action on shaped charge jet in the passive electromagnetic armor","L. Bin; Y. Xichao; L. Zhiyuan; C. Shaohui","Shijiazhuang Mechanical Engineering College, Shijiazhuang, China; Shijiazhuang Mechanical Engineering College, Shijiazhuang, China; Shijiazhuang Mechanical Engineering College, Shijiazhuang, China; Beijing aeronautical technology research center, Beijing 100076, China",2014 17th International Symposium on Electromagnetic Launch Technology,"13 Oct 2014","2014","","","1","6","To enhance protective effect of passive electromagnetic armor (PEA), the electrothermic action mechanism on the shaped charge jet (SCJ) in the PEA was researched. By building the kinematic model of uniformly elongating SCJ, and combined with the equivalent circuit model and action time model, coupled analysis model of electrothermic action on uniformly elongating SCJ in the PEA was established. Compared the static simulation results with the testing results, correctness of the coupled analysis model was proved. Consequently, feasibility of using temperature field to predict copper rod phase transition and electrical explosion was certified. Finally, electrothermic action on the SCJ in PEA was analyzed and temperature distribution of the SCJ at different velocities was obtained. It can be seen from the results, as a result of electrothermic action, drastic temperature change and phase transition even electrical explosion will occur when the SCJ penetrate the PEA. The liquefaction occurs in the middle of the SCJ whose velocity is about 5.8km/s, while the gasification occurs in the SCJ tail whose velocity is less than 4.5km/s. The analysis results indicate the significance of electrothermic action and the effect of temperature, which provides a research base for the optimization of PEA.","","978-1-4799-2733-3","10.1109/EML.2014.6920193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6920193","","Explosions;Analytical models;Copper;Resistance;Integrated circuit modeling;Solids;Liquids","","1","","24","IEEE","13 Oct 2014","7-11 July 2014","7-11 July 2014","IEEE","IEEE Conferences"
"Research on bending and deviating effects of passive electromagnetic armor on shaped-charge jet","B. Lei; W. Qi; Z. Li; P. Lu; H. Li","Shijiazhuang Mechanical Engineering College, China; Shijiazhuang Mechanical Engineering College, China; Shijiazhuang Mechanical Engineering College, China; Shijiazhuang Mechanical Engineering College, China; Military Representative Office in NO.743 Factory, China",2014 17th International Symposium on Electromagnetic Launch Technology,"13 Oct 2014","2014","","","1","6","The lateral deviation and bend of shaped-charge jet (SCJ) are generated when the SCJ penetrates the passive electromagnetic armor (EMA). The lateral deviation is caused by the transverse electromagnetic force and the bend is caused by kinking instability and the transverse electromagnetic force, bending and lateral deviating effects coexist and affect the penetration of SCJ together. In this paper, two 3-D simulation models are developed to study bending and deviating effects produced by passive EMA on SCJ. After all, the static analog experiments proceed by copper wire which diameter is 2mm, the bending degree increases with the rising of voltage, when charging pulse voltage exceeds to several kilo-voltage, the breakup of copper wire appears. Besides, the protected experiments of the passive electromagnetic armor against SCJ proceed by armor piercing projectiles, the deviation of SCJ can be seen from the splash on the back plates. The results of simulations and experiments demonstrate that deviating and bending of SCJ can destroy the axial continuity of SCJ remarkably, which decreases the penetration of SCJ and improves the defense performance of passive electromagnetic armor ultimately.","","978-1-4799-2733-3","10.1109/EML.2014.6920195","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6920195","","Electromagnetic forces;Current density;Mathematical model;Magnetic flux density;Strain;Force","","","","7","IEEE","13 Oct 2014","7-11 July 2014","7-11 July 2014","IEEE","IEEE Conferences"
"Theoretical Study of the Jet Formation of a Shaped Charge Liner Driven by Strong Electromagnetic Energy","J. Dou; X. Jia; Z. Huang; B. Ma; H. Zhang; C. Cao","School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; Shanxi Jiangyang Chemical Company, Ltd., Taiyuan, China; Shanxi Jiangyang Chemical Company, Ltd., Taiyuan, China",IEEE Transactions on Plasma Science,"11 Dec 2019","2019","47","12","5283","5290","On the basis of the RCL circuit model and Pugh-Eichelberger-Rostoker (PER) theory of jet formation and combining with Maxwell equations, the calculation method for the electromagnetic force and the collapse velocity of the liner is obtained through the infinitesimal method. The theoretical model of jet formation of a liner driven by a strong magnetic force is established. The model can calculate the collapse process and jet formation of the liner, jet and tail velocity, jet length, diameter, and other important parameters at any time. Simultaneously, the jet and tail velocity parameters and the shape of the jet under different voltages are calculated using the theoretical model established in this research. To verify the correctness of the theoretical model, a liner has been calculated and compared with the experimental results. The relative error of the jet tip velocity is found to be 3.7%. The results show that the theoretical model established in this research can accurately calculate the jet forming process and the related parameters driven by strong electromagnetic energy.","1939-9375","","10.1109/TPS.2019.2951112","National Natural Science Funds for Distinguished Young Scholar(grant numbers:11602110); Jiangsu Province Graduate Research and Practice Innovation Program(grant numbers:KY CX18_0471); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8903240","Electromagnetic energy;jet formation;shaped charge jet (SCJ);theoretical model","Electromagnetic forces;Loading;Load modeling;Mathematical model;RLC circuits","","9","","13","IEEE","18 Nov 2019","Dec. 2019","","IEEE","IEEE Journals"
"Effect of External Magnetic Field Loaded at the Initial Period of Inertial Stretching Stage on the Stability of Shaped Charge Jet","B. Ma; Z. Huang; Q. Xiao; X. Zu; X. Jia; L. Ji","School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing, China; Research Institute of China Ordnance Industries, Xi’an, China",IEEE Transactions on Plasma Science,"8 May 2017","2017","45","5","875","881","In this paper, the effect of external magnetic field loaded at the initial period of inertial stretching stage on a jet produced by Ø56-mm shaped charge is evaluated through the depth-of-penetration (DOP) test method. Experimental results are compared with the results obtained under the field loaded at the later inertial stretching stage. A standoff of 650 mm is used in the experiments, in which the shaped charge jet can undergo formation, elongation, breakup, rotation, and drift. The initial energy is provided by a capacitor bank, which is loaded on the solenoid to generate a magnetic field used for coupling with the jet. The external magnetic field loaded at the initial period of inertial stretching stage can enhance the stability of the jet and increase its DOP. The penetration capability of the jet in the above-mentioned condition is increased by 77.4%.","1939-9375","","10.1109/TPS.2017.2682979","National Natural Science Foundation of China(grant numbers:11272157); National Natural Science Funds for Distinguished Young Scholar(grant numbers:11602110); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7888582","Magnetic field effect;mutual coupling;shaped charge jet (SCJ);stability","Solenoids;Stability analysis;Couplings;Magnetic analysis;Magnetic resonance imaging;Magnetosphere;Timing","","5","","20","IEEE","28 Mar 2017","May 2017","","IEEE","IEEE Journals"
"EvoScenario: Integrating Road Structures into Critical Scenario Generation for Autonomous Driving System Testing","S. Tang; Z. Zhang; J. Zhou; Y. Zhou; Y. -F. Li; Y. Xue","University of Science and Technology of China, China; Kyushu University, Japan; University of Science and Technology of China, China; Nanyang Technological University, Singapore; Tsinghua University, China; University of Science and Technology of China, China",2023 IEEE 34th International Symposium on Software Reliability Engineering (ISSRE),"2 Nov 2023","2023","","","309","320","Autonomous Driving Systems (ADS) are safety-critical and require comprehensive testing before their deployment on public roads. Most existing testing approaches consist in generating scenarios that vary the behaviors of dynamic objects, while leaving a predefined road environment unchanged. Consequently, these approaches overlook the influence of different road structures on ADS safety, e.g., collisions can happen more frequently than usual on a merging road, because of the specific road structure. In this paper, we propose EvoScenario, a novel approach that integrates road structures into the generation of critical scenarios for exposing safety risks of ADS. Specifically, EvoScenario models a driving road as a sequence of road segments characterized in different aspects, such as their shapes and widths. Then, a test case is defined by concatenating the sequence of road segments and the sequence of dynamic object maneuvers. Inspired by EvoSuite that generates sequential method calls for Java unit testing, EvoScenario leverages the sequential models of test cases and constructs a multi-objective optimization framework to search for critical scenarios. We implement and demonstrate EvoScenario on an ADS provided by our industrial partner. Evaluation results show that EvoScenario can identify 6 types of safety violations, and outperform existing baseline testing approaches.","2332-6549","979-8-3503-1594-3","10.1109/ISSRE59848.2023.00054","Anhui Provincial Department of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10301222","autonomous driving systems;search-based testing;safety violations","System testing;Java;Shape;Roads;Merging;Safety;Software reliability","","21","","64","IEEE","2 Nov 2023","9-12 Oct. 2023","9-12 Oct. 2023","IEEE","IEEE Conferences"
"Shifting temporal and communicational aspects into design phase via AADL and RTSJ","T. Driessen; B. Bauer","Universitat Augsburg, Augsburg, Bayern, DE; Software Methodologies for Distributed Systems, University of Augsburg Augsburg, Germany",2016 IEEE/AIAA 35th Digital Avionics Systems Conference (DASC),"12 Dec 2016","2016","","","1","10","By now, Model-Driven Development is a well-known approach in many domains. By (re)using standardized domain-specific models, productivity is increased and common errors are simultanously avoided. The Architecture Analysis and Design Language is a domain-specific modeling language for embedded, real-time and safety-critical systems. In our approach we utilize this modeling language, with its well-defined semantics, as source language for a mapping into real-time Java. The chosen subset of model elements enables system designers to create a system and subsequently generate a code framework that complies to the model in terms of structure, timing and communicational restrictions. In order to demonstrate the benefits of our approach, we model and generate the code framework for an existing autopilot and compare our results with the original software.","2155-7209","978-1-5090-2523-7","10.1109/DASC.2016.7778056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7778056","","Ports (Computers);Real-time systems;Java;Timing;Semantics;Instruction sets","","","","14","IEEE","12 Dec 2016","25-29 Sept. 2016","25-29 Sept. 2016","IEEE","IEEE Conferences"
"FogZoneSim: A Zone-Based Simulator for Resource Management in Large-Scale IoT–Fog Networks","A. Khorsandi; K. Bakhshi; B. Safaei; A. M. A. Hemmatyar","Department of Computer Engineering, Sharif University of Technology, Tehran, Iran; Department of Computer Engineering, Sharif University of Technology, Tehran, Iran; Department of Computer Engineering, Sharif University of Technology, Tehran, Iran; Department of Computer Engineering, Sharif University of Technology, Tehran, Iran",IEEE Internet of Things Journal,"8 Apr 2026","2026","13","8","17763","17773","While cloud computing offers a more scalable and resource-rich alternative to localized edge and Internet of Things (IoT) device data processes, it falls short in latency-sensitive, safety-critical applications due to delays caused by geographical distance. In domains like healthcare, where real-time analysis of patient vitals and emergency alerts is essential, and in VANETs, where vehicles must instantly exchange data for collision avoidance and traffic safety, such delays can have serious consequences. To address these limitations, fog computing architectures are increasingly adopted to enable proximate, low-latency data processing, ensuring timely and reliable responses in both healthcare and intelligent transportation systems. However, adopting fog computing introduces additional complexities related to task offloading, task scheduling, resource management, heterogeneity, and scalability. While these scientific fields of study have gained significant attention in the past few years, the existing widely used simulation tools, for example, FogWorkflowSim, cannot effectively address critical issues such as supporting large-scale IoT networks, handling environment partitioning for parallel execution, and managing diverse resource management policies. Furthermore, since they are written in Java, they do not support many of the existing Python-based machine learning (ML) libraries, which are significantly attractive to many researchers. To address these limitations, this article introduces FogZoneSim, an advanced modular fog computing simulator specifically designed to manage large-scale IoT environments. FogZoneSim effectively simulates scalable IoT ecosystems by clearly modeling IoT resources, brokers, and the infrastructure, supporting dependent workflows, providing customizable policies, partitioning environments, and scaling across numerous IoT devices. Also, its seamless integration with ML algorithms through Python libraries is another strong point. According to an extensive set of simulations, FogZoneSim has demonstrated its ability to significantly enhance researchers’ capabilities in analyzing and optimizing resource management strategies, energy efficiency, execution time, and overall system performance.","2327-4662","","10.1109/JIOT.2026.3663674","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11393577","Big data;fog computing;Internet of Things;mobile networks;modular;scalable;simulator;tool;zoning","Internet of Things;Edge computing;Cloud computing;Resource management;Java;Computational modeling;Processor scheduling;Machine learning;Delays;Computer architecture","","","","23","IEEE","11 Feb 2026","15 April15, 2026","","IEEE","IEEE Journals"
"Drivers of Secure and Correct Code: A Factorial Study of Size, Pre-Training, and Data Quality","P. Liguori; R. Krasniqi; D. Cotroneo","University of Naples Federico II, Naples, Italy; University of North Carolina at Charlotte, Charlotte, NC, USA; University of North Carolina at Charlotte, Charlotte, NC, USA",2026 56th Annual IEEE International Conference on Dependable Systems and Networks Workshops (DSN-W),"8 Jul 2026","2026","","","70","76","Large Language Models (LLMs) are increasingly adopted as code generation tools in professional and safety-critical contexts, yet the factors influencing the correctness and security of their output remain poorly understood. This lack of transparency poses a significant barrier to the deployment of LLMs in regulated environments. This paper presents a systematic, full-factorial study of three controllable factors in the LLM training pipeline (model size, training process, and training data quality) and quantifies their effect on Java code generation. By fine-tuning three BLOOM variants (560M, 1.1B, 3B) under two training regimes on both original and security-sanitized versions of the ""The-Vault"" dataset, we analyze 12 distinct configurations evaluated against CodeBLEU, Edit Distance Similarity, percentage of parsable code and percentage of secure code. Statistical analysis via ANOVA reveals that pre-training and model size are the dominant drivers, jointly explaining over 83% of variance in correctness metrics. Specifically, we identify a significant Size×Dataset interaction (accounting for 20.58% of secure code variance) which shows that security-aware data curation becomes increasingly impactful as model capacity grows, but only when combined with pre-training. These results suggest that security in AI-generated code is not merely a function of data volume, but an emergent property of model scale, initialization strategy, and their interaction with data curation.","2325-6664","979-8-3195-3244-2","10.1109/DSN-W70714.2026.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11594498","Code generation;Software security;Code correctness;Training data quality;Design of experiments","Codes;Modeling;Security;Training;Printing;Cleaning;Tuning;Conferences;Java;Measurement","","","","40","IEEE","8 Jul 2026","22-25 June 2026","22-25 June 2026","IEEE","IEEE Conferences"
"Formal Modeling of Sequential Function Charts With Time Petri Nets","N. Wightkin; U. Buy; H. Darabi","Department of Computer Science, University of Illinois, Chicago, Chicago, IL, USA; Department of Computer Science, University of Illinois, Chicago, Chicago, IL, USA; Department of Mechanical and Industrial Engineering, University of Illinois, Chicago, Chicago, IL, USA",IEEE Transactions on Control Systems Technology,"17 Feb 2011","2011","19","2","455","464","Sequential function charts (SFCs) are among the standard languages for programmable logic controllers (PLCs) ubiquitous in automated manufacturing and production systems. While SFCs are quite user friendly to developers, it is not easy to guarantee the correctness of safety-critical SFC programs. Thus, methods and tools for verifying the correctness of SFC programs are highly desirable. Here we introduce a transformation technique that converts a significant subset of an SFC to a time Petri net (TPN). Thanks to a large body of literature and mature tools that can analyze TPNs, our technique will bridge the gap between a user-friendly manufacturing control programming tool, the SFC, and powerful analysis tools for TPNs.","1558-0865","","10.1109/TCST.2010.2047106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463024","","Petri nets;IEC standards;Programmable control;Humans;Manufacturing automation;Production systems;Bridges;Power system modeling;Discrete event systems;Mathematical model","","25","","15","IEEE","10 May 2010","March 2011","","IEEE","IEEE Journals"
"Engineering Interactive Systems with Model-Driven Code Contracts","J. Bowen; S. Reeves","Dept of Computer Science, University of Waikato, New Zealand; Dept of Computer Science, University of Waikato, New Zealand",2018 25th Australasian Software Engineering Conference (ASWEC),"27 Dec 2018","2018","","","11","20","The use of sound and robust software engineering techniques are essential during the design and development of safety-critical interactive systems. Failure of such systems (such as those found in medical settings or transportation) can lead to serious harm or even fatalities. Model-based development of interactive systems provides a number of benefits which can support correctness of the interface, the interaction and the functional logic of the system. Many different approaches have been proposed which target the models at different aspects of the development process (for example task analysis, interface layouts, functional behaviours etc.) and which can be used in different ways (verification of correctness, usability, testing). Typically these rely on multiple models at differing levels of abstraction. There are challenges in ensuring consistency between the models, and more importantly in ensuring that the final implementation correctly satisfies all of the models. In this paper we propose a method of deriving pre-and post-conditions for both interactive and functional elements of the system from formal models. These are used to generate code contracts within a code framework to support programmers who are implementing the system described in such models. We describe both the process for this and present an initial examination of the applicability of the approach based on a proof-of-concept user study. This small study was intended to examine whether we could correctly derive the code contracts in an automated fashion and whether or not they were usable (and beneficial) for programmers working on a pre-defined task. This initial investigation suggested that such an approach can aid programmers in correctly implementing a specification and that the general approach outlined in the paper is worth developing further.","2377-5408","978-1-7281-1241-1","10.1109/ASWEC.2018.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8587281","Model driven development;Assertions;Code contracts;Interactive systems","Task analysis;Object oriented modeling;Interactive systems;Contracts;Software;User interfaces;Semantics","","","","18","IEEE","27 Dec 2018","26-30 Nov. 2018","26-30 Nov. 2018","IEEE","IEEE Conferences"
"Semantic Feature Learning based on Double Sequences Structure for Software Defect Number Prediction","T. Wang; C. Tao; H. Guo; L. Tang","College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China","2022 IEEE 22nd International Conference on Software Quality, Reliability and Security (QRS)","20 Mar 2023","2022","","","157","166","Software defect prediction(SDP), which predicts defective code areas, including files, code blocks, code lines, etc. It can help developers or testers in allocating test resources before the testing phase. Software defect number prediction(SDNP) is an important research direction of SDP. Previous studies mostly used regression-based methods or different neural networks to mine the semantic features contained in AST, but the way to represent code was relatively simple. In this article, we propose a framework for representing the semantic features in terms of sequences of nodes with a double sequence structure, by analyzing the ASTs and the changes in the code blocks between adjacent version. In addition, to combine statistical metric information, we also propose a model that dynamically determines the ratio of semantic features to traditional metric features during model training by using the gated fusion mechanism to perform SDNP. In the experimental part, we select 10 open source Java projects as training and test sets, and conduct a lot of comparative experiments. The experimental results demonstrate the superiority of our proposed method compared to the baseline approach.","2693-9177","978-1-6654-7704-8","10.1109/QRS57517.2022.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062457","Software defect number prediction;ASTs;Code changes;Feature mining;Double sequence structure","Training;Measurement;Codes;Semantics;Neural networks;Predictive models;Logic gates","","3","","30","IEEE","20 Mar 2023","5-9 Dec. 2022","5-9 Dec. 2022","IEEE","IEEE Conferences"
