"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Zhao J.; Zhu Z.; Liu D.; Weber J.","Zhao, Jingting (57205731548); Zhu, Zexuan (57205728758); Liu, Dashuai (57205733387); Weber, Jannick (57205726214)","57205731548; 57205728758; 57205733387; 57205726214","Analysis of RFID datasets for smart manufacturing shop floors","2018","Proceedings of International Conference on Computers and Industrial Engineering, CIE","2018-December","","","","","1","","https://www.scopus.com/pages/publications/85061299980?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85061299980"
"Er N.P.; Tekin Ö.A.; Köksal Ö.","Er, Nagehan Pala (36170898600); Tekin, Özgür Aydın (57220348845); Köksal, Ömer (56369136600)","36170898600; 57220348845; 56369136600","Modeling history sensitivity and orthogonally restricting aspects","2018","CEUR Workshop Proceedings","2291","","","89","107","0","","https://www.scopus.com/pages/publications/85060196745?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85060196745"
"Gu L.; Chen X.; Jin H.; Lu F.","Gu, Lin (55822479500); Chen, Xiaoxiao (56799965500); Jin, Hai (56434989100); Lu, Feng (42961819300)","55822479500; 56799965500; 56434989100; 42961819300","VNF deployment and flow scheduling in geo-distributed data centers","2018","IEEE International Conference on Communications","2018-May","","8422334","","","14","10.1109/ICC.2018.8422334","https://www.scopus.com/pages/publications/85051418456?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85051418456"
"Ujwal S.S.; Bhargav S.N.; Shirur Y.J.M.; Anaum S.; Saquib Z.","Ujwal, S.S. (57202434250); Bhargav, Suhas N. (57201852066); Shirur, Yasha Jyothi M. (55813708100); Anaum, Sana (57197755994); Saquib, Zeeshan (57201850721)","57202434250; 57201852066; 55813708100; 57197755994; 57201850721","Blinkom: A smart solution for the MND patients","2018","2018 3rd IEEE International Conference on Recent Trends in Electronics, Information and Communication Technology, RTEICT 2018 - Proceedings","","","9012147","2308","2313","0","10.1109/RTEICT42901.2018.9012147","https://www.scopus.com/pages/publications/85081786622?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85081786622"
"Singh H.V.P.; Mahmoud Q.H.","Singh, Harsh V.P. (57194718371); Mahmoud, Qusay H. (6701548037)","57194718371; 6701548037","EYE-on-HMI: A Framework for monitoring human machine interfaces in control rooms","2017","Canadian Conference on Electrical and Computer Engineering","","","7946695","","","12","10.1109/CCECE.2017.7946695","https://www.scopus.com/pages/publications/85021818092?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85021818092"
"Hao Y.; Xia M.; Wen N.; Hou R.; Deng H.; Wang L.; Wang Q.","Hao, Yongsheng (55197931300); Xia, Mandan (57193137322); Wen, Na (36166130900); Hou, Rongtao (34770686100); Deng, Hua (57193140615); Wang, Lina (57140924500); Wang, Qin (57193140736)","55197931300; 57193137322; 36166130900; 34770686100; 57193140615; 57140924500; 57193140736","Parallel task scheduling under multi-clouds","2017","KSII Transactions on Internet and Information Systems","11","1","","39","60","8","10.3837/tiis.2017.01.003","https://www.scopus.com/pages/publications/85011088522?origin=resultslist","Article","Final","","Scopus","2-s2.0-85011088522"
"Hou W.; Guo L.; Yu C.; Zong Y.","Hou, Weigang (23989139500); Guo, Lei (57208156960); Yu, Cunqian (23062376900); Zong, Yue (56021747800)","23989139500; 57208156960; 23062376900; 56021747800","Risk-aware virtual network embedding in optical data center networks","2016","2016 21st OptoElectronics and Communications Conference, OECC 2016 - Held Jointly with 2016 International Conference on Photonics in Switching, PS 2016","","","7718481","","","3","","https://www.scopus.com/pages/publications/84998953406?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84998953406"
"Franzago M.; Ruscio D.D.; Malavolta I.; MucCini H.","Franzago, Mirco (56241354600); Ruscio, Davide Di (57201633392); Malavolta, Ivano (25823118300); MucCini, Henry (6603279141)","56241354600; 57201633392; 25823118300; 6603279141","Collaborative model-driven software engineering: A classification framework and a research map","2018","IEEE Transactions on Software Engineering","44","12","8047991","1146","1175","98","10.1109/TSE.2017.2755039","https://www.scopus.com/pages/publications/85030632465?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85030632465"
"Kiryu S.; Tange Y.; Matsui T.","Kiryu, Satoshi (55991718700); Tange, Yoshio (57198051284); Matsui, Tetsuro (7403576837)","55991718700; 57198051284; 7403576837","Time analysis on fast distribution control based on formula manipulation","2017","2017 56th Annual Conference of the Society of Instrument and Control Engineers of Japan, SICE 2017","2017-November","","","1173","1176","1","10.23919/SICE.2017.8105483","https://www.scopus.com/pages/publications/85044206357?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85044206357"
"Maric P.; Milašinović D.D.; Goleš D.; Živanov Ž.; Hajduković M.","Maric, P. (58257826700); Milašinović, D.D. (6507924927); Goleš, D. (55769264200); Živanov, Ž. (6506987039); Hajduković, M. (8695856800)","58257826700; 6507924927; 55769264200; 6506987039; 8695856800","A hybrid software solution for the harmonic coupled finite strip method characteristic equations","2017","Civil-Comp Proceedings","111","","","","","0","","https://www.scopus.com/pages/publications/85020466040?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85020466040"
"Leung K.-P.; Law N.F.","Leung, Kwan-Pui (57192594380); Law, N.F. (7005934136)","57192594380; 7005934136","An efficient automatic palm reading algorithm and its mobile applications development","2016","ICSPCC 2016 - IEEE International Conference on Signal Processing, Communications and Computing, Conference Proceedings","","","7753706","","","2","10.1109/ICSPCC.2016.7753706","https://www.scopus.com/pages/publications/85006852906?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85006852906"
"Sai Prasad G.V.R.J.; Chimalakonda S.; Raghu Reddy Y.; Choppella V.","Sai Prasad, Gollapudi VRJ (56149567800); Chimalakonda, Sridhar (26767549200); Raghu Reddy, Y. (55749120700); Choppella, Venaktesh (6507651604)","56149567800; 26767549200; 55749120700; 6507651604","An aspect oriented approach for renarrating web content","2017","ACM International Conference Proceeding Series","","","","56","65","7","10.1145/3021460.3021466","https://www.scopus.com/pages/publications/85044392643?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85044392643"
"Martinez-Gil F.; Lozano M.; García-Fernández I.; Fernández F.","Martinez-Gil, Francisco (25422503800); Lozano, Miguel (7102205372); García-Fernández, Ignacio (15042233000); Fernández, Fernando (7401589140)","25422503800; 7102205372; 15042233000; 7401589140","Modeling, evaluation, and scale on artificial pedestrians: A literature review","2018","ACM Computing Surveys","50","5","72","","","71","10.1145/3117808","https://www.scopus.com/pages/publications/85030699003?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85030699003"
"Nayak S.C.; Tripathy C.","Nayak, Suvendu Chandan (56419356800); Tripathy, Chitaranjan (6603318908)","56419356800; 6603318908","Deadline sensitive lease scheduling in cloud computing environment using AHP","2018","Journal of King Saud University - Computer and Information Sciences","30","2","","152","163","45","10.1016/j.jksuci.2016.05.003","https://www.scopus.com/pages/publications/84990061408?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84990061408"
"Puttnies H.; Danielis P.; Thiele L.; Timmermann D.","Puttnies, Henning (56888676400); Danielis, Peter (24757792100); Thiele, Leonard (59490630700); Timmermann, Dirk (7003345785)","56888676400; 24757792100; 59490630700; 7003345785","jUDPWrapper: A Lightweight Approach to Access the OMNeT++/INET UDP Functionality from Java","2018","EPiC Series in Computing","56","","","1","10","0","10.29007/qs3k","https://www.scopus.com/pages/publications/85213391336?origin=resultslist","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85213391336"
"Fonseca-Campos J.; Fonseca-Ruiz L.; Cortez-Herrera P.N.","Fonseca-Campos, Jorge (57213990645); Fonseca-Ruiz, Leonardo (57193419555); Cortez-Herrera, Paola N. (57193427149)","57213990645; 57193419555; 57193427149","Portable system for the calculation of the sun position based on a laptop, a GPS and Python","2017","2016 IEEE International Autumn Meeting on Power, Electronics and Computing, ROPEC 2016","","","7830580","","","4","10.1109/ROPEC.2016.7830580","https://www.scopus.com/pages/publications/85013806900?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85013806900"
"Letichevsky A.A.","Letichevsky, A.A. (35357916400)","35357916400","Algebraic interaction theory and cyber-physical systems","2017","Journal of Automation and Information Sciences","49","9","","1","19","4","10.1615/JAutomatInfScien.v49.i9.10","https://www.scopus.com/pages/publications/85040607303?origin=resultslist","Article","Final","","Scopus","2-s2.0-85040607303"
"Luo X.-W.; Wang Z.-J.; Guan R.-C.; Zhan Z.-H.; Gao Y.","Luo, Xiong-Wen (57208339422); Wang, Zi-Jia (57189054352); Guan, Ren-Chu (25721966400); Zhan, Zhi-Hui (30268086700); Gao, Ying (57734459800)","57208339422; 57189054352; 25721966400; 30268086700; 57734459800","A distributed multiple populations framework for evolutionary algorithm in solving dynamic optimization problems","2019","IEEE Access","7","","8669738","44372","44390","21","10.1109/ACCESS.2019.2906121","https://www.scopus.com/pages/publications/85064531857?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85064531857"
"Sahoo S.; Sahoo B.; Turuk A.K.","Sahoo, Sampa (56417182100); Sahoo, Bibhudatta (7003533401); Turuk, Ashok Kumar (8977401900)","56417182100; 7003533401; 8977401900","RT-PUSH: A VM fault detector for deadline-based tasks in cloud","2017","ACM International Conference Proceeding Series","","","","196","201","1","10.1145/3162957.3163026","https://www.scopus.com/pages/publications/85042076143?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85042076143"
"Anagnostakis D.; Ritchie J.; Lim T.; Sung R.; Dewar R.","Anagnostakis, Dimitrios (55769720400); Ritchie, James (7403187395); Lim, Theodore (24923001300); Sung, Raymond (8385680400); Dewar, Richard (7102969614)","55769720400; 7403187395; 24923001300; 8385680400; 7102969614","A virtual cmm inspection tool for capturing planning strategies","2017","Proceedings of the ASME Design Engineering Technical Conference","1","","67519","","","5","10.1115/DETC2017-67519","https://www.scopus.com/pages/publications/85034746374?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85034746374"
"Song J.; Bloom G.; Parmer G.","Song, Jiguo (55267062900); Bloom, Gedare (26429056600); Parmer, Gabriel (8431909100)","55267062900; 26429056600; 8431909100","SuperGlue: IDL-Based, system-level fault tolerance for embedded systems","2016","Proceedings - 46th Annual IEEE/IFIP International Conference on Dependable Systems and Networks, DSN 2016","","","7579744","227","238","4","10.1109/DSN.2016.29","https://www.scopus.com/pages/publications/84994211445?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84994211445"
"Zhang J.; Feng D.; Liu J.; Fang C.; Liu C.; Zhang Z.","Zhang, Jianquan (57194062586); Feng, Dan (57215345853); Liu, Jingning (7410103585); Fang, Caihua (57194053105); Liu, Chuanqi (57200566311); Zhang, Zheng (57818247100)","57194062586; 57215345853; 7410103585; 57194053105; 57200566311; 57818247100","WB-RAIS: White-Box Redundant Array of Independent SSDs","2018","Wireless Personal Communications","102","4","","2807","2821","1","10.1007/s11277-018-5308-2","https://www.scopus.com/pages/publications/85042222619?origin=resultslist","Article","Final","","Scopus","2-s2.0-85042222619"
"Mikulcak M.; Herber P.; Gothel T.; Glesner S.","Mikulcak, Marcus (57201729034); Herber, Paula (26424642900); Gothel, Thomas (35193805300); Glesner, Sabine (22984923100)","57201729034; 26424642900; 35193805300; 22984923100","Information flow analysis of combined simulink/stateflow models","2018","Proceedings - 2018 IEEE 27th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises, WETICE 2018","","","8495940","229","234","3","10.1109/WETICE.2018.00050","https://www.scopus.com/pages/publications/85057312714?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85057312714"
"He X.; Yin H.; Dong Z.; Fu Y.","He, Xudong (7404409146); Yin, Heng (17436537100); Dong, Zhijiang (14007393000); Fu, Yujian (14007858900)","7404409146; 17436537100; 14007393000; 14007858900","A framework for developing cyber physical systems","2017","Proceedings of the International Conference on Software Engineering and Knowledge Engineering, SEKE","","","","236","241","5","10.18293/SEKE2017-095","https://www.scopus.com/pages/publications/85029488112?origin=resultslist","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85029488112"
"Jeya Brindha S.K.; Angela Jennifa Sujana J.; Revathi T.","Jeya Brindha, S.K. (57191590804); Angela Jennifa Sujana, J. (55512463100); Revathi, T. (59924453500)","57191590804; 55512463100; 59924453500","Hour minimization based resource allocation for deadline constrained scientific workflow application in cloud computing","2016","2016 International Conference on Recent Trends in Information Technology, ICRTIT 2016","","","7569518","","","0","10.1109/ICRTIT.2016.7569518","https://www.scopus.com/pages/publications/84991781202?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84991781202"
"Diez-Sierra J.; del Jesus M.","Diez-Sierra, Javier (57224333740); del Jesus, Manuel (55144771700)","57224333740; 55144771700","A rainfall analysis and forecasting tool","2017","Environmental Modelling and Software","97","","","243","258","14","10.1016/j.envsoft.2017.08.011","https://www.scopus.com/pages/publications/85028747595?origin=resultslist","Article","Final","","Scopus","2-s2.0-85028747595"
"Naranjo D.; Cordova P.; Gordon C.","Naranjo, Daniel (57202687975); Cordova, Patricio (57202689936); Gordon, Carlos (56419359600)","57202687975; 57202689936; 56419359600","Wearable Electrocardiograph","2018","2018 5th International Conference on eDemocracy and eGovernment, ICEDEG 2018","","","","201","205","3","10.1109/ICEDEG.2018.8372316","https://www.scopus.com/pages/publications/85049040483?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85049040483"
"Fei Y.; Zhu H.; Wu X.; Fang H.; Qin S.","Fei, Yuan (57188765103); Zhu, Huibiao (14046380100); Wu, Xi (55715109100); Fang, Huixing (55371288800); Qin, Shengchao (12645161200)","57188765103; 14046380100; 55715109100; 55371288800; 12645161200","Comparative modelling and verification of Pthreads and Dthreads","2018","Journal of Software: Evolution and Process","30","3","e1919","","","14","10.1002/smr.1919","https://www.scopus.com/pages/publications/85043695668?origin=resultslist","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85043695668"
"Patil P.K.; Patil S.R.","Patil, Pooja Krishnath (57201348153); Patil, S.R. (56605772100)","57201348153; 56605772100","Structural health monitoring system using WSN for bridges","2017","Proceedings of the 2017 International Conference on Intelligent Computing and Control Systems, ICICCS 2017","2018-January","","","371","375","13","10.1109/ICCONS.2017.8250746","https://www.scopus.com/pages/publications/85047614055?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85047614055"
"Salinas M.; Salas R.; Mellado D.; Glaría A.; Saavedra C.","Salinas, Matías (57203385641); Salas, Rodrigo (8875435300); Mellado, Diego (57197762510); Glaría, Antonio (55281257500); Saavedra, Carolina (13609644600)","57203385641; 8875435300; 57197762510; 55281257500; 13609644600","A Computational Fractional Signal Derivative Method","2018","Modelling and Simulation in Engineering","2018","","7280306","","","11","10.1155/2018/7280306","https://www.scopus.com/pages/publications/85051486978?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85051486978"
"Deng M.; Huang J.; Zhang Y.; Liu H.; Tang L.; Tang J.; Yang X.","Deng, Min (27267549700); Huang, Jincai (57188647011); Zhang, Yunfei (55274585700); Liu, Huimin (56256689500); Tang, Luliang (57188649188); Tang, Jianbo (55977760300); Yang, Xuexi (57189712697)","27267549700; 57188647011; 55274585700; 56256689500; 57188649188; 55977760300; 57189712697","Generating urban road intersection models from low-frequency GPS trajectory data","2018","International Journal of Geographical Information Science","32","12","","2337","2361","81","10.1080/13658816.2018.1510124","https://www.scopus.com/pages/publications/85053045666?origin=resultslist","Article","Final","","Scopus","2-s2.0-85053045666"
"Murphy J.C.; Shivkumar B.; Ziarek L.","Murphy, Jeffrey C (57192986936); Shivkumar, Bhargav (57192984946); Ziarek, Lukasz (15047308600)","57192986936; 57192984946; 15047308600","Real-Time capabilities in functional languages","2016","2016 1st CPSWeek Workshop on Declarative Cyber-Physical Systems, DCPS 2016","","","7588296","","","3","10.1109/DCPS.2016.7588296","https://www.scopus.com/pages/publications/85009774563?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85009774563"
"Suyasa I.G.P.A.; Hartati R.S.; Wiharta D.M.","Suyasa, I.G.P. Ari (57208865825); Hartati, Rukmi Sari (6508088351); Wiharta, Dewa Made (57092646100)","57208865825; 6508088351; 57092646100","Optimal PMU Placement in Bali 150Kv Network","2018","2018 International Conference on Smart Green Technology in Electrical and Information Systems: Smart Green Technology for Sustainable Living, ICSGTEIS 2018 - Proceeding","","","8709093","157","161","0","10.1109/ICSGTEIS.2018.8709093","https://www.scopus.com/pages/publications/85065960253?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85065960253"
"Kiani A.; Ansari N.","Kiani, Abbas (36343647400); Ansari, Nirwan (35566981800)","36343647400; 35566981800","Profit maximization for geographically dispersed green data centers","2018","IEEE Transactions on Smart Grid","9","2","","703","711","59","10.1109/TSG.2016.2562565","https://www.scopus.com/pages/publications/85039172529?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85039172529"
"Sohn S.-H.","Sohn, Sung-Hoon (16640078900)","16640078900","Design of virtual machine monitor for real-time systems","2016","Information (Japan)","19","11","","5161","5168","0","","https://www.scopus.com/pages/publications/85018282743?origin=resultslist","Article","Final","","Scopus","2-s2.0-85018282743"
"Nicolae M.; Mocanu S.; Craciunescu M.; Dobrescu R.","Nicolae, Maximilian (25122890700); Mocanu, Stefan (12792031400); Craciunescu, Mihai (57195364535); Dobrescu, Radu (13906299000)","25122890700; 12792031400; 57195364535; 13906299000","Framework architecture for manufacturing systems emulation","2018","2018 22nd International Conference on System Theory, Control and Computing, ICSTCC 2018 - Proceedings","","","8540699","311","316","0","10.1109/ICSTCC.2018.8540699","https://www.scopus.com/pages/publications/85059949363?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85059949363"
"Maricq A.; Duplyakin D.; Jimenez I.; Maltzahn C.; Stutsman R.; Ricci R.","Maricq, Aleksander (57211785218); Duplyakin, Dmitry (55791259100); Jimenez, Ivo (26666024900); Maltzahn, Carlos (8860801600); Stutsman, Ryan (14055061000); Ricci, Robert (7103409000)","57211785218; 55791259100; 26666024900; 8860801600; 14055061000; 7103409000","Taming performance variability","2018","Proceedings of the 13th USENIX Symposium on Operating Systems Design and Implementation, OSDI 2018","","","","409","425","117","","https://www.scopus.com/pages/publications/85069329423?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85069329423"
"Nikolov V.; Wesner S.; Frasch E.; Hauck F.J.","Nikolov, Vladimir (36923479900); Wesner, Stefan (22433916600); Frasch, Eugen (57199285367); Hauck, Franz J. (13408102600)","36923479900; 22433916600; 57199285367; 13408102600","A hierarchical scheduling model for dynamic soft-realtime systems","2017","Leibniz International Proceedings in Informatics, LIPIcs","76","","","71","723","1","10.4230/LIPIcs.ECRTS.2017.7","https://www.scopus.com/pages/publications/85037734592?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85037734592"
"Luckcuck M.; Wellings A.; Cavalcanti A.","Luckcuck, Matt (55922643000); Wellings, Andy (7004269213); Cavalcanti, Ana (56265113000)","55922643000; 7004269213; 56265113000","Safety-Critical Java: level 2 in practice","2017","Concurrency and Computation: Practice and Experience","29","6","e3951","","","1","10.1002/cpe.3951","https://www.scopus.com/pages/publications/84987859189?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84987859189"
"Fahrenberg U.; Křetínský J.; Legay A.; Traonouez L.-M.","Fahrenberg, Uli (57131512700); Křetínský, Jan (56406498200); Legay, Axel (56271160800); Traonouez, Louis-Marie (25121807100)","57131512700; 56406498200; 56271160800; 25121807100","Compositionality for quantitative specifications","2018","Soft Computing","22","4","","1139","1158","3","10.1007/s00500-017-2519-5","https://www.scopus.com/pages/publications/85013812444?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85013812444"
"Benni B.; Mosser S.; Collet P.; Riveill M.","Benni, Benjamin (57202099197); Mosser, Sébastien (25654364800); Collet, Philippe (8947110100); Riveill, Michel (55800387900)","57202099197; 25654364800; 8947110100; 55800387900","Supporting micro-services deployment in a safer way: A static analysis and automated rewriting approach","2018","Proceedings of the ACM Symposium on Applied Computing","","","","1706","1715","9","10.1145/3167132.3167314","https://www.scopus.com/pages/publications/85050555290?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85050555290"
"Przybyłek A.","Przybyłek, Adam (34977602900)","34977602900","An empirical study on the impact of AspectJ on software evolvability","2018","Empirical Software Engineering","23","4","","2018","2050","25","10.1007/s10664-017-9580-7","https://www.scopus.com/pages/publications/85037161785?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85037161785"
"Van Tendeloo Y.; Vangheluwe H.","Van Tendeloo, Yentl (56196641700); Vangheluwe, Hans (6602402077)","56196641700; 6602402077","An evaluation of DEVS simulation tools","2017","Simulation","93","2","","103","121","70","10.1177/0037549716678330","https://www.scopus.com/pages/publications/85011588611?origin=resultslist","Article","Final","","Scopus","2-s2.0-85011588611"
"Hinze C.; Tasci T.; Lechler A.; Verl A.","Hinze, Christoph (57021490800); Tasci, Timur (57203634078); Lechler, Armin (36081767400); Verl, Alexander (24504498500)","57021490800; 57203634078; 36081767400; 24504498500","Towards Real-Time Capable Simulations with a Containerized Simulation Environment","2018","Proceedings of the 2018 25th International Conference on Mechatronics and Machine Vision in Practice, M2VIP 2018","","","8600827","","","4","10.1109/M2VIP.2018.8600827","https://www.scopus.com/pages/publications/85061834258?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85061834258"
"Cogumbreiro T.; Hu H.; Martins F.; Yoshida N.","Cogumbreiro, Tiago (26658912400); Hu, Raymond (24511866900); Martins, Francisco (57052294600); Yoshida, Nobuko (35773922100)","26658912400; 24511866900; 57052294600; 35773922100","Dynamic deadlock verification for general barrier synchronisation","2018","ACM Transactions on Programming Languages and Systems","41","1","19","","","8","10.1145/3229060","https://www.scopus.com/pages/publications/85058797864?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85058797864"
"Estacio R.R.; Linsangan N.B.","Estacio, Rosalina R. (57208214256); Linsangan, Noel B. (57189056872)","57208214256; 57189056872","A rotation invariant algorithm for bimodal hand vein recognition system","2018","2018 IEEE 10th International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment and Management, HNICEM 2018","","","8666236","","","13","10.1109/HNICEM.2018.8666236","https://www.scopus.com/pages/publications/85064107183?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85064107183"
"Priya Menon K.; Kala L.","Priya Menon, K. (57202286797); Kala, L. (56047825600)","57202286797; 56047825600","Video surveillance system for realtime flood detection and mobile app for flood alert","2017","Proceedings of the International Conference on Computing Methodologies and Communication, ICCMC 2017","2018-January","","","515","519","10","10.1109/ICCMC.2017.8282518","https://www.scopus.com/pages/publications/85047732695?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85047732695"
"Kedia P.; Costa M.; Parkinson M.; Vaswani K.; Vytiniotis D.; Blankstein A.","Kedia, Piyus (55560535900); Costa, Manuel (55936420900); Parkinson, Matthew (35606756500); Vaswani, Kapil (15833285700); Vytiniotis, Dimitrios (8847084300); Blankstein, Aaron (56435882000)","55560535900; 55936420900; 35606756500; 15833285700; 8847084300; 56435882000","Simple, fast, and safe manual memory management","2017","ACM SIGPLAN Notices","52","6","","233","247","3","10.1145/3062341.3062376","https://www.scopus.com/pages/publications/85084443335?origin=resultslist","Article","Final","","Scopus","2-s2.0-85084443335"
"Huang M.; Liang W.; Xu Z.; Jia M.; Guo S.","Huang, Meitian (57190808363); Liang, Weifa (7402025996); Xu, Zichuan (7405426909); Jia, Mike (57189661364); Guo, Song (58594251100)","57190808363; 7402025996; 7405426909; 57189661364; 58594251100","Throughput Maximization in Software-Defined Networks with Consolidated Middleboxes","2016","Proceedings - Conference on Local Computer Networks, LCN","","","7796802","298","306","22","10.1109/LCN.2016.58","https://www.scopus.com/pages/publications/85010053666?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85010053666"
"Baxter S.; Nigam R.; Politz J.G.; Krishnamurthi S.; Guha A.","Baxter, Samuel (57202854332); Nigam, Rachit (57194269480); Politz, Joe Gibbs (55497229500); Krishnamurthi, Shriram (7006567277); Guha, Arjun (23984498600)","57202854332; 57194269480; 55497229500; 7006567277; 23984498600","Putting in all the stops: Execution control for JavaScript","2018","ACM SIGPLAN Notices","53","4","","30","45","1","10.1145/3192366.3192370","https://www.scopus.com/pages/publications/85084512287?origin=resultslist","Article","Final","","Scopus","2-s2.0-85084512287"
"Rana M.E.; Rahman W.N.W.A.; Murad M.A.A.; Atan R.B.","Rana, Muhammad Ehsan (57189235083); Rahman, Wan Nurhayati Wan Ab (55366250700); Murad, Masrah Azrifah Azmi (57210313353); Atan, Rodziah Binti (25824744000)","57189235083; 55366250700; 57210313353; 25824744000","The impact of flyweight and proxy design patterns on software efficiency: An empirical evaluation","2019","International Journal of Advanced Computer Science and Applications","10","7","","161","170","2","10.14569/ijacsa.2019.0100724","https://www.scopus.com/pages/publications/85070074649?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85070074649"
"Ghaleb T.A.; Alturki M.A.; Aljasser K.","Ghaleb, Taher Ahmed (55932635300); Alturki, Musab A. (19638637200); Aljasser, Khalid (55466491900)","55932635300; 19638637200; 55466491900","Program comprehension through reverse-engineered sequence diagrams: A systematic review","2018","Journal of Software: Evolution and Process","30","11","e1965","","","11","10.1002/smr.1965","https://www.scopus.com/pages/publications/85056447166?origin=resultslist","Article","Final","","Scopus","2-s2.0-85056447166"
"Grilo E.S.; Lopes B.","Grilo, Erick Simas (57204649529); Lopes, Bruno (55515977400)","57204649529; 55515977400","Formalization and Certification of Software for Smart Cities","2018","Proceedings of the International Joint Conference on Neural Networks","2018-July","","8489371","","","3","10.1109/IJCNN.2018.8489371","https://www.scopus.com/pages/publications/85056531258?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85056531258"
"Falcone A.; Garro A.; Taylor S.J.E.; Anagnostou A.; Chaudhry N.R.; Salah O.","Falcone, A. (56428649500); Garro, A. (57202448198); Taylor, S.J.E. (35184197900); Anagnostou, A. (46761004800); Chaudhry, N.R. (56432509800); Salah, O. (57184084800)","56428649500; 57202448198; 35184197900; 46761004800; 56432509800; 57184084800","Experiences in simplifying distributed simulation: The HLA development kit framework","2017","Journal of Simulation","11","3","","208","227","33","10.1057/s41273-016-0039-4","https://www.scopus.com/pages/publications/85026362781?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85026362781"
"Avrunin G.S.; Clarke L.A.; Conboy H.M.; Osterweil L.J.; Dias R.D.; Yule S.J.; Goldman J.M.; Zenati M.A.","Avrunin, George S. (7003410479); Clarke, Lori A. (7201975151); Conboy, Heather M. (36727194000); Osterweil, Leon J. (7003878989); Dias, Roger D. (56928470700); Yule, Steven J. (7004070082); Goldman, Julian M. (8434051600); Zenati, Marco A. (7003841301)","7003410479; 7201975151; 36727194000; 7003878989; 56928470700; 7004070082; 8434051600; 7003841301","Toward improving surgical outcomes by incorporating cognitive load measurement into process-driven guidance","2018","Proceedings - International Conference on Software Engineering","","","","2","9","18","10.1145/3194696.3194705","https://www.scopus.com/pages/publications/85051113111?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85051113111"
