"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Shah N.R.; Kumar M.V.V.S.M.; Baxi D.; Upadrasta R.","Shah, Nilesh Rajendra (58119758400); Kumar, M.V.V.S. Manoj (60580032000); Baxi, Dhairya (60579091100); Upadrasta, Ramakrishna (55062113100)","58119758400; 60580032000; 60579091100; 55062113100","PolyUFC: Polyhedral Compilation Meets Roofline Analysis for Uncore Frequency Capping","2026","CGO 2026 - Proceedings of the 2026 IEEE/ACM International Symposium on Code Generation and Optimization","","","","563","576","0","10.1109/CGO68049.2026.11395211","https://www.scopus.com/pages/publications/105041764014?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105041764014"
"Sun C.; Agashe V.; Chakraborty S.; Taneja J.; Barrett C.; Dill D.; Qiu X.; Lahiri S.K.","Sun, Chuyue (57997383200); Agashe, Viraj (58082658400); Chakraborty, Saikat (57193152367); Taneja, Jubi (57215857677); Barrett, Clark (11141230000); Dill, David (7005543304); Qiu, Xiaokang (55414055600); Lahiri, Shuvendu K. (8938407600)","57997383200; 58082658400; 57193152367; 57215857677; 11141230000; 7005543304; 55414055600; 8938407600","ClassInvGen: Class Invariant Synthesis Using Large Language Models","2026","Lecture Notes in Computer Science","15947 LNCS","","","64","96","0","10.1007/978-3-031-99991-8_4","https://www.scopus.com/pages/publications/105021348218?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105021348218"
"Han R.; Yang Z.; Ma C.; Liu Y.; Niu Y.; Ma S.; Gao D.; Lo D.","Han, Ruidong (57218374772); Yang, Zhou (57222189359); Ma, Chengyan (57210285312); Liu, Ye (57204650253); Niu, Yuqing (59544110800); Ma, Siqi (56342298600); Gao, Debin (8243924800); Lo, David (35269388000)","57218374772; 57222189359; 57210285312; 57204650253; 59544110800; 56342298600; 8243924800; 35269388000","Automated TEE Adaptation With LLMs: Identifying, Transforming, and Porting Sensitive Functions in Programs","2026","IEEE Transactions on Software Engineering","52","3","","923","938","0","10.1109/TSE.2026.3655766","https://www.scopus.com/pages/publications/105028008909?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105028008909"
"Wang Z.; Tong W.; Fang J.; Chen Y.; Wang W.; Tang Z.","Wang, Zixu (60537323700); Tong, Weiyuan (57354619500); Fang, Jianbin (53984066400); Chen, Yuntian (58953750900); Wang, Wei (56948520300); Tang, Zhanyong (15822992800)","60537323700; 57354619500; 53984066400; 58953750900; 56948520300; 15822992800","VIBRANT: Visual in-memory representation analysis for binary similarity detection","2026","Journal of Systems and Software","242","","113023","","","0","10.1016/j.jss.2026.113023","https://www.scopus.com/pages/publications/105044309685?origin=resultslist","Article","Final","","Scopus","2-s2.0-105044309685"
"Rajput D.; Dixit K.; Sehrawat A.; Jain A.; Rohit; Malik B.","Rajput, Divyanshu (60241543400); Dixit, Karan (59483378200); Sehrawat, Ayush (60810488500); Jain, Anant (60810198300); Rohit (60810634600); Malik, Bhuvnesh (60617174100)","60241543400; 59483378200; 60810488500; 60810198300; 60810634600; 60617174100","AI-Powered Python Code Reviewer using Streamlit and Google Gemini","2026","2026 International Conference on NextGen Data Science and Analytics, ICNDSA 2026","","","","","","0","10.1109/ICNDSA68777.2026.11652287","https://www.scopus.com/pages/publications/105048494712?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105048494712"
"Tan F.G.","Tan, Fatma Gulsah (57204321077)","57204321077","Architectural blueprinting for pattern-driven refactoring: a multi-agent framework with bounded recovery","2026","PeerJ Computer Science","12","","e3939","","","0","10.7717/peerj-cs.3939","https://www.scopus.com/pages/publications/105041457695?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105041457695"
"Lee J.-O.; Kim D.H.; Chae H.-D.; Lee E.; Kang J.H.; Lee J.H.; Kim H.J.; Seo J.; Chai J.W.","Lee, Jung-Oh (58199462400); Kim, Dong Hyun (57205202629); Chae, Hee-Dong (57191430226); Lee, Eugene (55617450900); Kang, Ji Hee (57192688411); Lee, Ji Hyun (59228653400); Kim, Hyo Jin (57203630594); Seo, Jiwoon (56949606400); Chai, Jee Won (34975198400)","58199462400; 57205202629; 57191430226; 55617450900; 57192688411; 59228653400; 57203630594; 56949606400; 34975198400","Bone Metastasis Detection at CT with Deep Learning Models Trained Using Multicenter, Multimodal Reference Standards: Development and Evaluation","2026","Radiology: Artificial Intelligence","8","3","e250283","","","1","10.1148/ryai.250283","https://www.scopus.com/pages/publications/105040956781?origin=resultslist","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-105040956781"
"Greutmann M.; Eilers M.; Müller P.","Greutmann, Micha (60785616000); Eilers, Marco (57201674925); Müller, Peter (9434877400)","60785616000; 57201674925; 9434877400","Modular Reasoning About Object Relations","2026","Lecture Notes in Computer Science","16683 LNCS","","","117","140","0","10.1007/978-3-032-32526-6_6","https://www.scopus.com/pages/publications/105047057056?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105047057056"
"Lizzit M.; Pinzauti F.; Miculan M.; Riccio V.","Lizzit, Michele (60767886900); Pinzauti, Francesco (60766835800); Miculan, Marino (6602346936); Riccio, Vincenzo (57214054052)","60767886900; 60766835800; 6602346936; 57214054052","Security Assessment of Private Package Repositories: An Experience on Acc-Py at CERN","2026","Journal of Software: Evolution and Process","38","8","e70159","","","0","10.1002/smr.70159","https://www.scopus.com/pages/publications/105046150618?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105046150618"
"Liu Y.; Billard A.","Liu, Yang (57819693100); Billard, Aude (7006389948)","57819693100; 7006389948","On Transient Release Dynamics in Robot Throwing: A Sliding Pivot Model","2026","IEEE Transactions on Robotics","42","","","132","151","0","10.1109/TRO.2025.3634386","https://www.scopus.com/pages/publications/105022626575?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105022626575"
"Huang Y.; Chen Y.; Cai J.; Wu J.; Chen X.; Shen P.; Yun L.","Huang, Yuan (57015731800); Chen, Yinan (58954470500); Cai, Jiahong (60248771700); Wu, Junlong (60249470700); Chen, Xiangping (24279344800); Shen, Pengfei (57189038175); Yun, Lei (59616200800)","57015731800; 58954470500; 60248771700; 60249470700; 24279344800; 57189038175; 59616200800","Towards combining chain-of-thought and code static analysis for buffer overflow vulnerability detection","2026","Software Quality Journal","34","1","2","","","1","10.1007/s11219-025-09733-4","https://www.scopus.com/pages/publications/105025449439?origin=resultslist","Article","Final","","Scopus","2-s2.0-105025449439"
"Yang C.; Chen J.; Lin B.; Wang Z.; Zhou J.","Yang, Chen (57282927200); Chen, Junjie (57145642900); Lin, Bin (57195074521); Wang, Ziqi (57939698200); Zhou, Jianyi (57194033104)","57282927200; 57145642900; 57195074521; 57939698200; 57194033104","Advancing Code Coverage: Incorporating Program Analysis with Large Language Models","2026","ACM Transactions on Software Engineering and Methodology","35","5","118","","","2","10.1145/3748505","https://www.scopus.com/pages/publications/105039037348?origin=resultslist","Article","Final","","Scopus","2-s2.0-105039037348"
"Eldho B.; Salmani S.","Eldho, Basil (60411315600); Salmani, Sakina (57202222777)","60411315600; 57202222777","Mobile App Security Assessment Using Forensic Analysis of APK Files","2026","Lecture Notes in Networks and Systems","1692 LNNS","","","369","381","0","10.1007/978-981-95-3701-3_24","https://www.scopus.com/pages/publications/105030836889?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105030836889"
"Monat R.","Monat, Raphaël (57193085235)","57193085235","Try-Mopsa: Relational Static Analysis in Your Pocket","2026","Lecture Notes in Computer Science","16417 LNCS","","","197","211","0","10.1007/978-3-032-15700-3_10","https://www.scopus.com/pages/publications/105028360212?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105028360212"
"Temkulkiat N.; Ragkhitwetsagul C.; Choetkiertikul M.; Rojpaisarnkit R.; Kula R.G.","Temkulkiat, Nanthit (60594339500); Ragkhitwetsagul, Chaiyong (56422351700); Choetkiertikul, Morakot (36661820900); Rojpaisarnkit, Ruksit (57388413400); Kula, Raula Gaikovina (57188638536)","60594339500; 56422351700; 36661820900; 57388413400; 57188638536","When is Generated Code Difficult to Comprehend? Assessing AI Agent Python Code Proficiency in the Wild","2026","Proceedings - 2026 IEEE/ACM 23rd International Conference on Mining Software Repositories, MSR 2026","","","","812","816","0","10.1145/3793302.3793580","https://www.scopus.com/pages/publications/105047084310?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105047084310"
"Milutinović J.; Milić P.; Prlinčević B.; Milosavljević B.","Milutinović, Jovan (59917972000); Milić, Petar (56175137600); Prlinčević, Bojan (57188706261); Milosavljević, Bojana (57364043000)","59917972000; 56175137600; 57188706261; 57364043000","A Formal Verification Model for Assessing the Reliability of Software Metrics in Scripting Languages","2026","Advances in Electrical and Computer Engineering","26","2","","99","112","0","10.4316/AECE.2026.02010","https://www.scopus.com/pages/publications/105043960758?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105043960758"
"Surti A.","Surti, Arbaz (60422801000)","60422801000","Beyond Pass Fail Fine Grained Bug Detection in LLM Generated Code","2026","2026 6th International Conference on Artificial Intelligence and Industrial Technology Applications, AIITA 2026","","","","7","12","0","10.1109/AIITA69518.2026.11567252","https://www.scopus.com/pages/publications/105043688906?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105043688906"
"Wang B.; Zhong Y.; Wan M.; Yu W.; Ouyang Y.; Huang Y.; Wu H.; Li H.","Wang, Bin (59125495500); Zhong, YiLu (59975852600); Wan, MiDi (57928958900); Yu, WenJie (60197083400); Ouyang, YuanBing (59169232900); Huang, YeNan (60197083600); Wu, HuiYu (60220013700); Li, Hui (57051665800)","59125495500; 59975852600; 57928958900; 60197083400; 59169232900; 60197083600; 60220013700; 57051665800","Is your prompt poisoning code? Defect induction rates and security mitigation strategies","2026","Empirical Software Engineering","31","6","172","","","0","10.1007/s10664-026-10866-8","https://www.scopus.com/pages/publications/105042423043?origin=resultslist","Article","Final","","Scopus","2-s2.0-105042423043"
"Tan W.; Li Y.; Liang W.","Tan, Wei (60228607300); Li, Yuanhao (59343344200); Liang, Wenkai (59975567300)","60228607300; 59343344200; 59975567300","Evo-CuRL: Curriculum-Aware Reinforcement Learning over Code Lineage Graphs for Software Engineering Reasoning","2026","ICMR 2026 - Proceedings of the 16th ACM International Conference on Multimedia Retrieval","","","","1327","1335","0","10.1145/3805622.3810701","https://www.scopus.com/pages/publications/105043418105?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105043418105"
"Gao C.; Chen X.; Wang J.; Wang J.; Yang G.","Gao, Chaoyang (59306386500); Chen, Xiang (57189091783); Wang, Jiyu (59426281500); Wang, Jibin (59509714700); Yang, Guang (57225046006)","59306386500; 57189091783; 59426281500; 59509714700; 57225046006","Resource-efficient automatic software vulnerability assessment via knowledge distillation and particle swarm optimization","2025","Engineering Applications of Artificial Intelligence","160","","111914","","","2","10.1016/j.engappai.2025.111914","https://www.scopus.com/pages/publications/105013511608?origin=resultslist","Article","Final","","Scopus","2-s2.0-105013511608"
"Taheri H.M.; Shafieinejad A.","Taheri, Hamidreza M. (59950145100); Shafieinejad, Alireza (26436143100)","59950145100; 26436143100","A Multi-Class Function/Line-Level Vulnerability Detection using Graph Neural Networks","2026","ISeCure","18","2","","85","102","0","10.22042/isecure.2026.557140.1267","https://www.scopus.com/pages/publications/105046539681?origin=resultslist","Article","Final","","Scopus","2-s2.0-105046539681"
"Şimşek S.; Xia H.; Gluck J.; Medina D.; Starobinski D.","Şimşek, Şevval (57221536707); Xia, Howell (59520675100); Gluck, Jonah (58848816600); Medina, David (59520457400); Starobinski, David (6602842479)","57221536707; 59520675100; 58848816600; 59520457400; 6602842479","VDGraph: A Knowledge Graph-Approach to Unlock Insights from Vulnerability and Dependency Data","2026","Proceedings of the ACM Symposium on Applied Computing","","","","1673","1682","0","10.1145/3748522.3779798","https://www.scopus.com/pages/publications/105042874027?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105042874027"
"Seyedkazemi Ardebili M.; Bartolini A.","Seyedkazemi Ardebili, Mohsen (57222089038); Bartolini, Andrea (57216775622)","57222089038; 57216775622","KubeIntellect: A Modular LLM-Orchestrated Agent Framework for End-to-End Kubernetes Management","2026","Journal of Grid Computing","24","3","17","","","0","10.1007/s10723-026-09837-6","https://www.scopus.com/pages/publications/105043030287?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105043030287"
"Dalaq D.; Daya K.F.; Dalaq A.; Arefin M.N.; Niazi M.K.","Dalaq, Doaa (60158398200); Daya, Kaniz Fatima (59560753300); Dalaq, Alaa (60158731100); Arefin, Muhammed Nazmul (57842026800); Niazi, Mahmood Khan (14045585000)","60158398200; 59560753300; 60158731100; 57842026800; 14045585000","A Systematic Literature Review on Static Application Security Testing (SAST) Tools: Evaluation, Benchmarks, Challenges, and Future Directions","2025","Proceedings of the 29th International Conference on Evaluation and Assessment in Software Engineering , EASE, 2025 edition, EASE Companion 2025","","","","162","168","1","10.1145/3727967.3756838","https://www.scopus.com/pages/publications/105026948629?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026948629"
"Ho H.; Ho J.-W.; Ho S.","Ho, Hannah (60713540300); Ho, Jun-Won (7402650213); Ho, Sungjin (8973350400)","60713540300; 7402650213; 8973350400","Multi-Line Defense Against Windows Adversarial Malware by Using Windows PE Information","2026","IEEE Access","14","","","95716","95730","0","10.1109/ACCESS.2026.3705939","https://www.scopus.com/pages/publications/105043109447?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105043109447"
"Chen Y.; Zhu H.; Li H.; Yang Y.; Wang Q.; Li M.","Chen, Yaoxin (60571071700); Zhu, Haiming (60571251100); Li, Haibo (57644309100); Yang, Yaming (60570538700); Wang, Qicong (35073196100); Li, Maozhen (7405263968)","60571071700; 60571251100; 57644309100; 60570538700; 35073196100; 7405263968","RGCNet: Riemannian graph convolutional networks for end-to-end smart contract vulnerability detection","2026","Neurocomputing","695","","134050","","","0","10.1016/j.neucom.2026.134050","https://www.scopus.com/pages/publications/105039619055?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105039619055"
