Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Exact Discretization of 3-Speed Rational Signal Machines into Cellular Automata,Cellular Automata and Discrete Complex Systems,,,,10.1007/978-3-319-39300-1_6,Tom BessonJérôme Durand-Lose,2016,https://link.springer.com/chapter/10.1007/978-3-319-39300-1_6,Conference paper
Occam’s Razor Applied to the Petri Net Coverability Problem,Reachability Problems,,,,10.1007/978-3-319-45994-3_6,Thomas GeffroyJérôme LerouxGrégoire Sutre,2016,https://link.springer.com/chapter/10.1007/978-3-319-45994-3_6,Conference paper
PANDA: Simultaneous Predicate Abstraction and Concrete Execution,Hardware and Software: Verification and Testing,,,,10.1007/978-3-319-26287-1_6,Jakub DanielPavel Parízek,2015,https://link.springer.com/chapter/10.1007/978-3-319-26287-1_6,Conference paper
Markov Chains and Unambiguous Büchi Automata,Computer Aided Verification,,,,10.1007/978-3-319-41528-4_2,Christel BaierStefan KieferJoachim KleinSascha KlüppelholzDavid MüllerJames Worrell,2016,https://link.springer.com/chapter/10.1007/978-3-319-41528-4_2,Conference paper
On Two Friends for Getting Correct Programs,"Leveraging Applications of Formal Methods, Verification and Validation: Foundational Techniques",,,,10.1007/978-3-319-47166-2_57,Zheng ChengDominique MéryRosemary Monahan,2016,https://link.springer.com/chapter/10.1007/978-3-319-47166-2_57,Conference paper
An Interface Theory for the Internet of Things,Software Engineering and Formal Methods,,,,10.1007/978-3-319-22969-0_2,Marten LohstrohEdward A. Lee,2015,https://link.springer.com/chapter/10.1007/978-3-319-22969-0_2,Conference paper
Improving the scalability of formal human–automation interaction verification analyses that use task-analytic models,Innovations in Systems and Software Engineering,,,,10.1007/s11334-016-0272-z,Matthew L. BoltonXi ZhengKylie MolinaroAdam HouserMeng Li,2016,https://link.springer.com/article/10.1007/s11334-016-0272-z,Article
Hardware Implementations of Finite Automata and Regular Expressions,Implementation and Application of Automata,,,,10.1007/978-3-319-22360-5_2,Bruce W. Watson,2015,https://link.springer.com/chapter/10.1007/978-3-319-22360-5_2,Conference paper
FOREPOST: finding performance problems automatically with feedback-directed learning software testing,Empirical Software Engineering,,,,10.1007/s10664-015-9413-5,Qi LuoAswathy NairMark GrechanikDenys Poshyvanyk,2015,https://link.springer.com/article/10.1007/s10664-015-9413-5,Article
Derived-Term Automata of Multitape Rational Expressions,Implementation and Application of Automata,,,,10.1007/978-3-319-40946-7_5,Akim Demaille,2016,https://link.springer.com/chapter/10.1007/978-3-319-40946-7_5,Conference paper
A Method for Improving the Precision and Coverage of Atomicity Violation Predictions,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-46681-0_8,Reng ZengZhuo SunSu LiuXudong He,2015,https://link.springer.com/chapter/10.1007/978-3-662-46681-0_8,Conference paper
MaLeS: A Framework for Automatic Tuning of Automated Theorem Provers,Journal of Automated Reasoning,,,,10.1007/s10817-015-9329-1,Daniel KühlweinJosef Urban,2015,https://link.springer.com/article/10.1007/s10817-015-9329-1,Article
Advances in Symbolic Probabilistic Model Checking with PRISM,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-49674-9_20,Joachim KleinChristel BaierPhilipp ChrszonMarcus DaumClemens  DubslaffSascha KlüppelholzSteffen MärckerDavid Müller,2016,https://link.springer.com/chapter/10.1007/978-3-662-49674-9_20,Conference paper
A Textual Domain-Specific Language Based on the UML Testing Profile,Model-Driven Engineering and Software Development,,,,10.1007/978-3-319-27869-8_9,Johannes IberNermin KajtazovićGeorg MacherAndrea HöllerTobias RauterChristian Kreiner,2015,https://link.springer.com/chapter/10.1007/978-3-319-27869-8_9,Conference paper
Counterexample Guided Abstraction Refinement for Stability Analysis,Computer Aided Verification,,,,10.1007/978-3-319-41528-4_27,Pavithra PrabhakarMiriam García Soto,2016,https://link.springer.com/chapter/10.1007/978-3-319-41528-4_27,Conference paper
Type-Based Analysis for Session Inference (Extended Abstract),"Formal Techniques for Distributed Objects, Components, and Systems",,,,10.1007/978-3-319-39570-8_17,Carlo SpaccasassiVasileios Koutavas,2016,https://link.springer.com/chapter/10.1007/978-3-319-39570-8_17,Conference paper
Modelling Attack-defense Trees Using Timed Automata,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-319-44878-7_3,Olga GadyatskayaRené Rydhof HansenKim Guldstrand LarsenAxel LegayMads Chr. OlesenDanny Bøgsted Poulsen,2016,https://link.springer.com/chapter/10.1007/978-3-319-44878-7_3,Conference paper
Towards Quantitative Verification of Reaction Systems,Unconventional Computation and Natural Computation,,,,10.1007/978-3-319-41312-9_12,Artur MęskiMaciej KoutnyWojciech Penczek,2016,https://link.springer.com/chapter/10.1007/978-3-319-41312-9_12,Conference paper
On the Feasibility of a Unified Modelling and Programming Paradigm,"Leveraging Applications of Formal Methods, Verification and Validation: Discussion, Dissemination, Applications",,,,10.1007/978-3-319-47169-3_4,Anne E. HaxthausenJan Peleska,2016,https://link.springer.com/chapter/10.1007/978-3-319-47169-3_4,Conference paper
Proving Event-B Models with Reusable Generic Lemmas,Formal Methods and Software Engineering,,,,10.1007/978-3-319-47846-3_14,Alexei IliasovPaulius StankaitisAlexander Romanovsky,2016,https://link.springer.com/chapter/10.1007/978-3-319-47846-3_14,Conference paper
Fragment-Based Diagnosis of Spreadsheets,Software Technologies: Applications and Foundations,,,,10.1007/978-3-319-50230-4_28,Thomas SchmitzBirgit HoferDietmar JannachFranz Wotawa,2016,https://link.springer.com/chapter/10.1007/978-3-319-50230-4_28,Conference paper
Towards Symbolic Execution in Erlang,Perspectives of System Informatics,,,,10.1007/978-3-662-46823-4_28,Germán Vidal,2015,https://link.springer.com/chapter/10.1007/978-3-662-46823-4_28,Conference paper
Testing for Distinguishing Repair Candidates in Spreadsheets – the Mussco Approach,Testing Software and Systems,,,,10.1007/978-3-319-25945-1_8,Rui AbreuSimon AußerlechnerBirgit HoferFranz Wotawa,2015,https://link.springer.com/chapter/10.1007/978-3-319-25945-1_8,Conference paper
Back-to-Back Testing of Self-organization Mechanisms,Testing Software and Systems,,,,10.1007/978-3-319-47443-4_2,Benedikt EberhardingerAxel HabermaierHella SeebachWolfgang Reif,2016,https://link.springer.com/chapter/10.1007/978-3-319-47443-4_2,Conference paper
Model Checking with Multi-threaded IC3 Portfolios,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-662-49122-5_25,Sagar ChakiDerrick Karimi,2016,https://link.springer.com/chapter/10.1007/978-3-662-49122-5_25,Conference paper
Choreographic Compilation of Decentralized Comprehension Patterns,"Rule Technologies. Research, Tools, and Applications",,,,10.1007/978-3-319-42019-6_8,Iliano CervesatoEdmund Soon Lee LamAli Elgazar,2016,https://link.springer.com/chapter/10.1007/978-3-319-42019-6_8,Conference paper
Monadic Sequence Testing and Explicit Test-Refinements,Tests and Proofs,,,,10.1007/978-3-319-41135-4_2,Achim D. BruckerBurkhart Wolff,2016,https://link.springer.com/chapter/10.1007/978-3-319-41135-4_2,Conference paper
Fault-Aware Modeling and Specification for Efficient Formal Safety Analysis,Critical Systems: Formal Methods and Automated Verification,,,,10.1007/978-3-319-45943-1_7,Axel HabermaierAlexander KnappJohannes LeupolzWolfgang Reif,2016,https://link.springer.com/chapter/10.1007/978-3-319-45943-1_7,Conference paper
Bounded TSO-to-SC Linearizability Is Decidable,SOFSEM 2016: Theory and Practice of Computer Science,,,,10.1007/978-3-662-49192-8_33,Chao WangYi LvPeng Wu,2016,https://link.springer.com/chapter/10.1007/978-3-662-49192-8_33,Conference paper
BSP-Why: A Tool for Deductive Verification of BSP Algorithms with Subgroup Synchronisation,International Journal of Parallel Programming,,,,10.1007/s10766-015-0360-y,Jean FortinFrédéric Gava,2015,https://link.springer.com/article/10.1007/s10766-015-0360-y,Article
LearnLib Tutorial,Runtime Verification,,,,10.1007/978-3-319-23820-3_25,Malte IsbernerBernhard SteffenFalk Howar,2015,https://link.springer.com/chapter/10.1007/978-3-319-23820-3_25,Conference paper
An integrated semantics for reasoning about SysML design models using refinement,Software & Systems Modeling,,,,10.1007/s10270-015-0492-y,Lucas LimaAlvaro MiyazawaAna CavalcantiMárcio CornélioJuliano IyodaAugusto SampaioRalph HainsAdrian LarkhamVaughan Lewis,2015,https://link.springer.com/article/10.1007/s10270-015-0492-y,Article
Uncovering JavaScript Performance Code Smells Relevant to Type Mutations,Programming Languages and Systems,,,,10.1007/978-3-319-26529-2_18,Xiao XiaoShi HanCharles ZhangDongmei Zhang,2015,https://link.springer.com/chapter/10.1007/978-3-319-26529-2_18,Conference paper
Specifying and Analyzing the Kademlia Protocol in Maude,Theoretical Aspects of Computing - ICTAC 2015,,,,10.1007/978-3-319-25150-9_30,Isabel PitaAdrián Riesco,2015,https://link.springer.com/chapter/10.1007/978-3-319-25150-9_30,Conference paper
An Automaton Learning Approach to Solving Safety Games over Infinite Graphs,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-49674-9_12,Daniel NeiderUfuk Topcu,2016,https://link.springer.com/chapter/10.1007/978-3-662-49674-9_12,Conference paper
From Array Domains to Abstract Interpretation Under Store-Buffer-Based Memory Models,Static Analysis,,,,10.1007/978-3-662-53413-7_23,Thibault SuzanneAntoine Miné,2016,https://link.springer.com/chapter/10.1007/978-3-662-53413-7_23,Conference paper
Equivalence-Based Abstraction Refinement for $$\mu $$ HORS Model Checking,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-46520-3_20,Xin LiNaoki Kobayashi,2016,https://link.springer.com/chapter/10.1007/978-3-319-46520-3_20,Conference paper
UFIT: A Tool for Modeling Faults in UPPAAL Timed Automata,NASA Formal Methods,,,,10.1007/978-3-319-17524-9_32,Reza HajisheykhiAli EbnenasirSandeep S. Kulkarni,2015,https://link.springer.com/chapter/10.1007/978-3-319-17524-9_32,Conference paper
The Reflective Milawa Theorem Prover is Sound (Down to the Machine Code that Runs it),Journal of Automated Reasoning,,,,10.1007/s10817-015-9324-6,Jared DavisMagnus O. Myreen,2015,https://link.springer.com/article/10.1007/s10817-015-9324-6,Article
Liveness of Randomised Parameterised Systems under Arbitrary Schedulers,Computer Aided Verification,,,,10.1007/978-3-319-41540-6_7,Anthony W. LinPhilipp Rümmer,2016,https://link.springer.com/chapter/10.1007/978-3-319-41540-6_7,Conference paper
On Atomicity in Presence of Non-atomic Writes,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-49674-9_29,Constantin EneaAzadeh Farzan,2016,https://link.springer.com/chapter/10.1007/978-3-662-49674-9_29,Conference paper
Verification of Higher-Order Concurrent Programs with Dynamic Resource Creation,Programming Languages and Systems,,,,10.1007/978-3-319-47958-3_18,Kazuhide YasukataTakeshi TsukadaNaoki Kobayashi,2016,https://link.springer.com/chapter/10.1007/978-3-319-47958-3_18,Conference paper
Bonsai: Cutting Models Down to Size,Perspectives of System Informatics,,,,10.1007/978-3-662-46823-4_29,Stefan VijzelaarKees VerstoepWan FokkinkHenri Bal,2015,https://link.springer.com/chapter/10.1007/978-3-662-46823-4_29,Conference paper
Comparing and experimenting machine learning techniques for code smell detection,Empirical Software Engineering,,,,10.1007/s10664-015-9378-4,Francesca Arcelli FontanaMika V. MäntyläMarco ZanoniAlessandro Marino,2015,https://link.springer.com/article/10.1007/s10664-015-9378-4,Article
From Ambiguous Regular Expressions to Deterministic Parsing Automata,Implementation and Application of Automata,,,,10.1007/978-3-319-22360-5_4,Angelo BorsottiLuca BreveglieriStefano Crespi ReghizziAngelo Morzenti,2015,https://link.springer.com/chapter/10.1007/978-3-319-22360-5_4,Conference paper
Verifying Fast and Sparse SSA-Based Optimizations in Coq,Compiler Construction,,,,10.1007/978-3-662-46663-6_12,Delphine DemangeDavid PichardieLéo Stefanesco,2015,https://link.springer.com/chapter/10.1007/978-3-662-46663-6_12,Conference paper
Path-Sensitive Race Detection with Partial Order Reduced Symbolic Execution,Software Engineering and Formal Methods,,,,10.1007/978-3-319-15201-1_20,Andreas Ibing,2015,https://link.springer.com/chapter/10.1007/978-3-319-15201-1_20,Conference paper
Combining Static Analysis and Testing for Deadlock Detection,Integrated Formal Methods,,,,10.1007/978-3-319-33693-0_26,Elvira AlbertMiguel Gómez-ZamalloaMiguel Isabel,2016,https://link.springer.com/chapter/10.1007/978-3-319-33693-0_26,Conference paper
Automated Conflict-Free Concurrent Implementation of Timed Component-Based Models,NASA Formal Methods,,,,10.1007/978-3-319-17524-9_25,Ahlem TrikiBorzoo BonakdarpourJacques CombazSaddek Bensalem,2015,https://link.springer.com/chapter/10.1007/978-3-319-17524-9_25,Conference paper
Regular Symmetry Patterns,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-662-49122-5_22,Anthony W. LinTruong Khanh NguyenPhilipp RümmerJun Sun,2016,https://link.springer.com/chapter/10.1007/978-3-662-49122-5_22,Conference paper
Conflict-Driven Conditional Termination,Computer Aided Verification,,,,10.1007/978-3-319-21668-3_16,Vijay D’SilvaCaterina Urban,2015,https://link.springer.com/chapter/10.1007/978-3-319-21668-3_16,Conference paper
Concurrent abstract state machines,Acta Informatica,,,,10.1007/s00236-015-0249-7,Egon BörgerKlaus-Dieter Schewe,2015,https://link.springer.com/article/10.1007/s00236-015-0249-7,Article
Automated Circular Assume-Guarantee Reasoning,FM 2015: Formal Methods,,,,10.1007/978-3-319-19249-9_3,Karam Abd ElkaderOrna GrumbergCorina S. PăsăreanuSharon Shoham,2015,https://link.springer.com/chapter/10.1007/978-3-319-19249-9_3,Conference paper
Evaluating the effect of a lightweight formal technique in industry,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0374-1,Ammar OsaiweranMathijs SchutsJozef HoomanJan Friso GrooteBart van Rijnsoever,2015,https://link.springer.com/article/10.1007/s10009-015-0374-1,Article
History-Based Specification and Verification of Scalable Concurrent and Distributed Systems,Formal Methods and Software Engineering,,,,10.1007/978-3-319-25423-4_14,Crystal Chang DinS. Lizeth Tapia TarifaReiner HähnleEinar Broch Johnsen,2015,https://link.springer.com/chapter/10.1007/978-3-319-25423-4_14,Conference paper
A Simpler Reduction Theorem for x86-TSO,"Verified Software: Theories, Tools, and Experiments",,,,10.1007/978-3-319-29613-5_9,Jonas Oberhauser,2016,https://link.springer.com/chapter/10.1007/978-3-319-29613-5_9,Conference paper
Consistency Verification of Specification Rules,Formal Methods and Software Engineering,,,,10.1007/978-3-319-25423-4_4,Thai Son HoangShinji ItohKyohei OyamaKunihiko MiyazakiHironobu KurumaNaoto Sato,2015,https://link.springer.com/chapter/10.1007/978-3-319-25423-4_4,Conference paper
A Specification Language for Static and Runtime Verification of Data and Control Properties,FM 2015: Formal Methods,,,,10.1007/978-3-319-19249-9_8,Wolfgang AhrendtJesús Mauricio ChimentoGordon J. PaceGerardo Schneider,2015,https://link.springer.com/chapter/10.1007/978-3-319-19249-9_8,Conference paper
A unified view of parameterized verification of abstract models of broadcast communication,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-016-0412-7,Giorgio Delzanno,2016,https://link.springer.com/article/10.1007/s10009-016-0412-7,Article
Automated product line test case selection: industrial case study and controlled experiment,Software & Systems Modeling,,,,10.1007/s10270-015-0462-4,Shuai WangShaukat AliArnaud GotliebMarius Liaaen,2015,https://link.springer.com/article/10.1007/s10270-015-0462-4,Article
Gamifying Program Analysis,"Logic for Programming, Artificial Intelligence, and Reasoning",,,,10.1007/978-3-662-48899-7_41,Daniel FavaJulien SignolesMatthieu LemerreMartin SchäfAshish Tiwari,2015,https://link.springer.com/chapter/10.1007/978-3-662-48899-7_41,Conference paper
Safety Verification and Refutation by k-Invariants and k-Induction,Static Analysis,,,,10.1007/978-3-662-48288-9_9,Martin BrainSaurabh JoshiDaniel KroeningPeter Schrammel,2015,https://link.springer.com/chapter/10.1007/978-3-662-48288-9_9,Conference paper
Experimental Evaluation of a Novel Equivalence Class Partition Testing Strategy,Tests and Proofs,,,,10.1007/978-3-319-21215-9_10,Felix HübnerWen-ling HuangJan Peleska,2015,https://link.springer.com/chapter/10.1007/978-3-319-21215-9_10,Conference paper
A Formal Approach to Autonomic Systems Programming: The SCEL Language,Formal Aspects of Component Software,,,,10.1007/978-3-319-15317-9_2,Rocco De Nicola,2015,https://link.springer.com/chapter/10.1007/978-3-319-15317-9_2,Conference paper
Genetic Programming on Program Traces as an Inference Engine for Probabilistic Languages,Artificial General Intelligence,,,,10.1007/978-3-319-21365-1_2,Vita BatishchevaAlexey Potapov,2015,https://link.springer.com/chapter/10.1007/978-3-319-21365-1_2,Conference paper
The Next 700 Challenge Problems for Reasoning with Higher-Order Abstract Syntax Representations,Journal of Automated Reasoning,,,,10.1007/s10817-015-9327-3,Amy P. FeltyAlberto MomiglianoBrigitte Pientka,2015,https://link.springer.com/article/10.1007/s10817-015-9327-3,Article
Model Checking $$\mu $$ C/OS-III Multi-task System with TMSVL,Formal Methods and Software Engineering,,,,10.1007/978-3-319-25423-4_12,Jin CuiZhenhua DuanCong TianNan ZhangConghao Zhou,2015,https://link.springer.com/chapter/10.1007/978-3-319-25423-4_12,Conference paper
Integrating Protocol Contracts with Program Code – A Leightweight Approach for Applied Behaviour Models that Respect Their Execution Context,Behavior Modeling -- Foundations and Applications,,,,10.1007/978-3-319-21912-7_8,Marco KonersmannMichael Goedicke,2015,https://link.springer.com/chapter/10.1007/978-3-319-21912-7_8,Conference paper
Bridging the gap between test cases and requirements by abstract testing,Innovations in Systems and Software Engineering,,,,10.1007/s11334-015-0245-7,Florian MerzCarsten SinzHendrik PostThomas GorgesThomas Kropf,2015,https://link.springer.com/article/10.1007/s11334-015-0245-7,Article
Fully automated runtime enforcement of component-based systems with formal and sound recovery,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-016-0413-6,Yliès FalconeMohamad Jaber,2016,https://link.springer.com/article/10.1007/s10009-016-0413-6,Article
A SysML Formal Framework to Combine Discrete and Continuous Simulation for Testing,Formal Methods and Software Engineering,,,,10.1007/978-3-319-25423-4_9,Jean-Marie GauthierFabrice BouquetAhmed HammadFabien Peureux,2015,https://link.springer.com/chapter/10.1007/978-3-319-25423-4_9,Conference paper
A Tool for the Automated Verification of Nash Equilibria in Concurrent Games,Theoretical Aspects of Computing - ICTAC 2015,,,,10.1007/978-3-319-25150-9_34,Alexis ToumiJulian GutierrezMichael Wooldridge,2015,https://link.springer.com/chapter/10.1007/978-3-319-25150-9_34,Conference paper
Hypervolume-Based Search for Test Case Prioritization,Search-Based Software Engineering,,,,10.1007/978-3-319-22183-0_11,Dario Di NucciAnnibale PanichellaAndy ZaidmanAndrea De Lucia,2015,https://link.springer.com/chapter/10.1007/978-3-319-22183-0_11,Conference paper
"Refinement to Certify Abstract Interpretations, Illustrated on Linearization for Polyhedra",Interactive Theorem Proving,,,,10.1007/978-3-319-22102-1_7,Sylvain BoulméAlexandre Maréchal,2015,https://link.springer.com/chapter/10.1007/978-3-319-22102-1_7,Conference paper
On the Semantics of Regular Expression Parsing in the Wild,Implementation and Application of Automata,,,,10.1007/978-3-319-22360-5_24,Martin BerglundBrink van der Merwe,2015,https://link.springer.com/chapter/10.1007/978-3-319-22360-5_24,Conference paper
Validation of the ABZ landing gear system using ProB,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0395-9,Lukas LadenbergerDominik HansenHarald WiegardJens BendispostoMichael Leuschel,2015,https://link.springer.com/article/10.1007/s10009-015-0395-9,Article
Towards Algebraic Semantics of Circus Time,Unifying Theories of Programming,,,,10.1007/978-3-319-14806-9_5,Kun WeiJim Woodcock,2015,https://link.springer.com/chapter/10.1007/978-3-319-14806-9_5,Conference paper
A Synchronous-Based Code Generator for Explicit Hybrid Systems Languages,Compiler Construction,,,,10.1007/978-3-662-46663-6_4,Timothy BourkeJean-Louis ColaçoBruno PaganoCédric PasteurMarc Pouzet,2015,https://link.springer.com/chapter/10.1007/978-3-662-46663-6_4,Conference paper
Skipping Refinement,Computer Aided Verification,,,,10.1007/978-3-319-21690-4_7,Mitesh JainPanagiotis Manolios,2015,https://link.springer.com/chapter/10.1007/978-3-319-21690-4_7,Conference paper
Deterministic Regular Expressions with&#xa0;Interleaving,Theoretical Aspects of Computing - ICTAC 2015,,,,10.1007/978-3-319-25150-9_13,Feifei PengHaiming ChenXiaoying Mou,2015,https://link.springer.com/chapter/10.1007/978-3-319-25150-9_13,Conference paper
Modeling and Efficient Verification of Broadcasting Actors,Fundamentals of Software Engineering,,,,10.1007/978-3-319-24644-4_5,Behnaz YousefiFatemeh GhassemiRamtin Khosravi,2015,https://link.springer.com/chapter/10.1007/978-3-319-24644-4_5,Conference paper
Synthesizing efficient systems in probabilistic environments,Acta Informatica,,,,10.1007/s00236-015-0237-y,Christian von EssenBarbara JobstmannDavid ParkerRahul Varshneya,2015,https://link.springer.com/article/10.1007/s00236-015-0237-y,Article
CPAchecker with Support for Recursive Programs and Floating-Point Arithmetic,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-46681-0_34,Matthias DanglStefan LöwePhilipp Wendler,2015,https://link.springer.com/chapter/10.1007/978-3-662-46681-0_34,Conference paper
Incremental Realization of Safety Requirements: Non-determinism vs. Modularity,Fundamentals of Software Engineering,,,,10.1007/978-3-319-24644-4_11,Ali Ebnenasir,2015,https://link.springer.com/chapter/10.1007/978-3-319-24644-4_11,Conference paper
MCMAS: an open-source model checker for the verification of multi-agent systems,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0378-x,Alessio LomuscioHongyang QuFranco Raimondi,2015,https://link.springer.com/article/10.1007/s10009-015-0378-x,Article
Can High Throughput Atone for High Latency in Compiler-Generated Protocol Code?,Fundamentals of Software Engineering,,,,10.1007/978-3-319-24644-4_17,Sung-Shik T. Q. JongmansFarhad Arbab,2015,https://link.springer.com/chapter/10.1007/978-3-319-24644-4_17,Conference paper
An Application of Temporal Projection to&#xa0;Interleaving Concurrency,"Dependable Software Engineering: Theories, Tools, and Applications",,,,10.1007/978-3-319-25942-0_10,Ben MoszkowskiDimitar P. Guelev,2015,https://link.springer.com/chapter/10.1007/978-3-319-25942-0_10,Conference paper
Large-scale information retrieval in software engineering - an experience report from industrial application,Empirical Software Engineering,,,,10.1007/s10664-015-9410-8,Michael UnterkalmsteinerTony GorschekRobert FeldtNiklas Lavesson,2015,https://link.springer.com/article/10.1007/s10664-015-9410-8,Article
Refinement to Imperative/HOL,Interactive Theorem Proving,,,,10.1007/978-3-319-22102-1_17,Peter Lammich,2015,https://link.springer.com/chapter/10.1007/978-3-319-22102-1_17,Conference paper
Severity Levels of Inconsistent Code,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-24953-7_8,Martin SchäfAshish Tiwari,2015,https://link.springer.com/chapter/10.1007/978-3-319-24953-7_8,Conference paper
Automata-Based Model Counting for String Constraints,Computer Aided Verification,,,,10.1007/978-3-319-21690-4_15,Abdulbaki AydinLucas BangTevfik Bultan,2015,https://link.springer.com/chapter/10.1007/978-3-319-21690-4_15,Conference paper
Cost-Effective Industrial Software Rejuvenation Using Domain-Specific Models,Theory and Practice of Model Transformations,,,,10.1007/978-3-319-21155-8_6,Arjan J. MooijGernot EggenJozef HoomanHans van Wezep,2015,https://link.springer.com/chapter/10.1007/978-3-319-21155-8_6,Conference paper
Monitoring of Service-Oriented Applications for the Reconstruction of Interactions Models,Computational Science and Its Applications -- ICCSA 2015,,,,10.1007/978-3-319-21404-7_13,Mariam ChaabaneFatma KrichenIsmael Bouassida RodriguezMohamed Jmaiel,2015,https://link.springer.com/chapter/10.1007/978-3-319-21404-7_13,Conference paper
BFS-Based Symmetry Breaking Predicates for DFA Identification,Language and Automata Theory and Applications,,,,10.1007/978-3-319-15579-1_48,Vladimir UlyantsevIlya ZakirzyanovAnatoly Shalyto,2015,https://link.springer.com/chapter/10.1007/978-3-319-15579-1_48,Conference paper
Analysis of service diagnosis improvement through increased monitoring granularity,Software Quality Journal,,,,10.1007/s11219-015-9286-2,Cuiting ChenHans-Gerhard GrossAndy Zaidman,2015,https://link.springer.com/article/10.1007/s11219-015-9286-2,Article
Lazy-CSeq-SP: Boosting Sequentialization-Based Verification of Multi-threaded C Programs via Symbolic Pruning of Redundant Schedules,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-24953-7_18,Vladimir HerdtHoang M. LeDaniel GroßeRolf Drechsler,2015,https://link.springer.com/chapter/10.1007/978-3-319-24953-7_18,Conference paper
A Decision Procedure for Regular Membership and Length Constraints over Unbounded Strings,Frontiers of Combining Systems,,,,10.1007/978-3-319-24246-0_9,Tianyi LiangNestan TsiskaridzeAndrew ReynoldsCesare TinelliClark Barrett,2015,https://link.springer.com/chapter/10.1007/978-3-319-24246-0_9,Conference paper
A Dynamic Logic with Traces and Coinduction,Automated Reasoning with Analytic Tableaux and Related Methods,,,,10.1007/978-3-319-24312-2_21,Richard BubelCrystal Chang DinReiner HähnleKeiko Nakata,2015,https://link.springer.com/chapter/10.1007/978-3-319-24312-2_21,Conference paper
String Analysis for Vulnerability Detection and Repair,Model Checking Software,,,,10.1007/978-3-319-23404-5_1,Tevfik Bultan,2015,https://link.springer.com/chapter/10.1007/978-3-319-23404-5_1,Conference paper
A Concrete Memory Model for CompCert,Interactive Theorem Proving,,,,10.1007/978-3-319-22102-1_5,Frédéric BessonSandrine BlazyPierre Wilke,2015,https://link.springer.com/chapter/10.1007/978-3-319-22102-1_5,Conference paper
Verifying Opacity of a Transactional Mutex Lock,FM 2015: Formal Methods,,,,10.1007/978-3-319-19249-9_11,John DerrickBrijesh DongolGerhard SchellhornOleg TravkinHeike Wehrheim,2015,https://link.springer.com/chapter/10.1007/978-3-319-19249-9_11,Conference paper
Composing Message Translators and Inferring Their Data Types Using Tree Automata,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-662-46675-9_3,Emil AndriescuThierry MartinezValérie Issarny,2015,https://link.springer.com/chapter/10.1007/978-3-662-46675-9_3,Conference paper
Optimal Continuous Time Markov Decisions,Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-24953-7_12,Yuliya ButkovaHassan HatefiHolger HermannsJan Krčál,2015,https://link.springer.com/chapter/10.1007/978-3-319-24953-7_12,Conference paper
An Interval-Based Approach to Modelling Time in Event-B,Fundamentals of Software Engineering,,,,10.1007/978-3-319-24644-4_20,Gintautas SulskusMichael PoppletonAbdolbaghi Rezazadeh,2015,https://link.springer.com/chapter/10.1007/978-3-319-24644-4_20,Conference paper
A systematic classification of security regression testing approaches,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0365-2,Michael FeldererElizabeta Fourneret,2015,https://link.springer.com/article/10.1007/s10009-015-0365-2,Article
Algorithmic Verification of Procedural Programs in the Presence of Code Variability,Formal Aspects of Component Software,,,,10.1007/978-3-319-15317-9_20,Siavash SoleimanifardDilian Gurov,2015,https://link.springer.com/chapter/10.1007/978-3-319-15317-9_20,Conference paper
A Tool Prototype for Model-Based Testing of Cyber-Physical Systems,Theoretical Aspects of Computing - ICTAC 2015,,,,10.1007/978-3-319-25150-9_32,Arend AertsMohammad Reza MousaviMichel Reniers,2015,https://link.springer.com/chapter/10.1007/978-3-319-25150-9_32,Conference paper
Fluid Model Checking of Timed Properties,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-319-22975-1_12,Luca BortolussiRoberta Lanciani,2015,https://link.springer.com/chapter/10.1007/978-3-319-22975-1_12,Conference paper
On Distributed Monitoring and Synthesis,Evolving Computability,,,,10.1007/978-3-319-20028-6_6,Anca Muscholl,2015,https://link.springer.com/chapter/10.1007/978-3-319-20028-6_6,Conference paper
Abstracting Induction by Extrapolation and Interpolation,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-662-46081-8_2,Patrick Cousot,2015,https://link.springer.com/chapter/10.1007/978-3-662-46081-8_2,Conference paper
