Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Formal Software Verification at Model and at Source Code Levels,Model and Data Engineering,,,,10.1007/978-3-642-33609-6_16,Anthony Fernandes PiresThomas PolacsekStéphane Duprat,2012,https://link.springer.com/chapter/10.1007/978-3-642-33609-6_16,Conference paper
Formal Methods in Avionic Software Certification: The DO-178C Perspective,"Leveraging Applications of Formal Methods, Verification and Validation. Applications and Case Studies",,,,10.1007/978-3-642-34032-1_21,Gabriella GiganteDomenico Pascarella,2012,https://link.springer.com/chapter/10.1007/978-3-642-34032-1_21,Conference paper
Chaining Test Cases for Reactive System Testing,Testing Software and Systems,,,,10.1007/978-3-642-41707-8_9,Peter SchrammelTom MelhamDaniel Kroening,2013,https://link.springer.com/chapter/10.1007/978-3-642-41707-8_9,Conference paper
Modular Static Analysis with Zonotopes,Static Analysis,,,,10.1007/978-3-642-33125-1_5,Eric GoubaultSylvie PutotFranck Védrine,2012,https://link.springer.com/chapter/10.1007/978-3-642-33125-1_5,Conference paper
Time Properties Verification Framework for UML-MARTE Safety Critical Real-Time Systems,Modelling Foundations and Applications,,,,10.1007/978-3-642-31491-9_27,Ning GeMarc Pantel,2012,https://link.springer.com/chapter/10.1007/978-3-642-31491-9_27,Conference paper
Combining Analyses for C Program Verification,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-32469-7_8,Loïc CorrensonJulien Signoles,2012,https://link.springer.com/chapter/10.1007/978-3-642-32469-7_8,Conference paper
On the Formal Verification of Systems of Synchronous Software Components,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-33678-2_25,Henning GüntherStefan MiliusOliver Möller,2012,https://link.springer.com/chapter/10.1007/978-3-642-33678-2_25,Conference paper
A Certified Multi-prover Verification Condition Generator,"Verified Software: Theories, Tools, Experiments",,,,10.1007/978-3-642-27705-4_2,Paolo HermsClaude MarchéBenjamin Monate,2012,https://link.springer.com/chapter/10.1007/978-3-642-27705-4_2,Conference paper
Bridging the chasm between MDE and the world of compilation,Software & Systems Modeling,,,,10.1007/s10270-012-0266-8,Jean-Marc JézéquelBenoit CombemaleSteven DerrienClément GuySanjay Rajopadhye,2012,https://link.springer.com/article/10.1007/s10270-012-0266-8,Article
A Formal Basis for Safety Case Patterns,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-40793-2_3,Ewen DenneyGanesh Pai,2013,https://link.springer.com/chapter/10.1007/978-3-642-40793-2_3,Conference paper
A Generic Fault Model for Quality Assurance,Model-Driven Engineering Languages and Systems,,,,10.1007/978-3-642-41533-3_6,Alexander PretschnerDominik HollingRobert EschbachMatthias Gemmar,2013,https://link.springer.com/chapter/10.1007/978-3-642-41533-3_6,Conference paper
Incremental Verification with Mode Variable Invariants in State Machines,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_35,Temesghen KahsaiPierre-Loïc GarocheCesare TinelliMike Whalen,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_35,Conference paper
A Formal Interactive Verification Environment for the Plan Execution Interchange Language,Integrated Formal Methods,,,,10.1007/978-3-642-30729-4_24,Camilo RochaHéctor CadavidCésar MuñozRadu Siminiceanu,2012,https://link.springer.com/chapter/10.1007/978-3-642-30729-4_24,Conference paper
On the Danger of Coverage Directed Test Case Generation,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-28872-2_28,Matt StaatsGregory GayMichael WhalenMats Heimdahl,2012,https://link.springer.com/chapter/10.1007/978-3-642-28872-2_28,Conference paper
Runtime Verification for Ultra-Critical Systems,Runtime Verification,,,,10.1007/978-3-642-29860-8_23,Lee PikeSebastian NillerNis Wegmann,2012,https://link.springer.com/chapter/10.1007/978-3-642-29860-8_23,Conference paper
Abstraction Based Model-Checking of Stability of Hybrid Systems,Computer Aided Verification,,,,10.1007/978-3-642-39799-8_20,Pavithra PrabhakarMiriam Garcia Soto,2013,https://link.springer.com/chapter/10.1007/978-3-642-39799-8_20,Conference paper
Compositional Sequentialization of Periodic Programs,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-35873-9_31,Sagar ChakiArie GurfinkelSoonho KongOfer Strichman,2013,https://link.springer.com/chapter/10.1007/978-3-642-35873-9_31,Conference paper
Source Code as the Key Artifact in Requirement-Based Development: The Case of Ada 2012,Reliable Software Technologies – Ada-Europe 2012,,,,10.1007/978-3-642-30598-6_4,José F. RuizCyrille ComarYannick Moy,2012,https://link.springer.com/chapter/10.1007/978-3-642-30598-6_4,Conference paper
Practical experiences of applying source-level WCET flow analysis to industrial code,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0255-9,Björn LisperAndreas ErmedahlDietmar SchreinerJens KnoopPeter Gliwa,2012,https://link.springer.com/article/10.1007/s10009-012-0255-9,Article
A Practical Approach for Closed Systems Formal Verification Using Event-B,Software Engineering and Formal Methods,,,,10.1007/978-3-642-33826-7_22,Brett BicknellJose ReisMichael ButlerJohn ColleyColin Snook,2012,https://link.springer.com/chapter/10.1007/978-3-642-33826-7_22,Conference paper
Testing Static Analyzers with Randomly Generated Programs,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_12,Pascal CuoqBenjamin MonateAnne PacaletVirgile PrevostoJohn RegehrBoris YakobowskiXuejun Yang,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_12,Conference paper
Applying Industrial-Strength Testing Techniques to Critical Care Medical Equipment,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-33678-2_6,Christoph Woskowski,2012,https://link.springer.com/chapter/10.1007/978-3-642-33678-2_6,Conference paper
Generating Verifiable Java Code from Verified PVS Specifications,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_30,Leonard LensinkSjaak SmetsersMarko van Eekelen,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_30,Conference paper
Composing Safe Systems,Formal Aspects of Component Software,,,,10.1007/978-3-642-35743-5_2,John Rushby,2012,https://link.springer.com/chapter/10.1007/978-3-642-35743-5_2,Conference paper
Frama-C,Software Engineering and Formal Methods,,,,10.1007/978-3-642-33826-7_16,Pascal CuoqFlorent KirchnerNikolai KosmatovVirgile PrevostoJulien SignolesBoris Yakobowski,2012,https://link.springer.com/chapter/10.1007/978-3-642-33826-7_16,Conference paper
Refining Abstract Interpretation Based Value Analysis with Constraint Programming Techniques,Principles and Practice of Constraint Programming,,,,10.1007/978-3-642-33558-7_43,Olivier PonsiniClaude MichelMichel Rueher,2012,https://link.springer.com/chapter/10.1007/978-3-642-33558-7_43,Conference paper
A generic framework: from modeling to code,Innovations in Systems and Software Engineering,,,,10.1007/s11334-011-0165-0,Dominique MéryNeeraj Kumar Singh,2011,https://link.springer.com/article/10.1007/s11334-011-0165-0,Article
Implementation of an Integrated Test Bed for Avionics System Development,"Software Engineering, Business Continuity, and Education",,,,10.1007/978-3-642-27207-3_46,Hyeon-Gab ShinMyeong-Chul ParkJung-Soo JunYong-Ho MoonSeok-Wun Ha,2011,https://link.springer.com/chapter/10.1007/978-3-642-27207-3_46,Conference paper
Model checking software product lines with SNIP,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0234-1,Andreas ClassenMaxime CordyPatrick HeymansAxel LegayPierre-Yves Schobbens,2012,https://link.springer.com/article/10.1007/s10009-012-0234-1,Article
Maximal and Compositional Pattern-Based Loop Invariants,FM 2012: Formal Methods,,,,10.1007/978-3-642-32759-9_7,Virginia ApontePierre CourtieuYannick MoyMarc Sango,2012,https://link.springer.com/chapter/10.1007/978-3-642-32759-9_7,Conference paper
Succinct Representations for Abstract Interpretation,Static Analysis,,,,10.1007/978-3-642-33125-1_20,Julien HenryDavid MonniauxMatthieu Moy,2012,https://link.springer.com/chapter/10.1007/978-3-642-33125-1_20,Conference paper
A Process Algebra Based Strategy for Generating Test Vectors from SCR Specifications,Formal Methods: Foundations and Applications,,,,10.1007/978-3-642-33296-8_7,Gustavo CarvalhoDiogo FalcãoAlexandre MotaAugusto Sampaio,2012,https://link.springer.com/chapter/10.1007/978-3-642-33296-8_7,Conference paper
An Approach to Constructing Timing Diagrams from UML/MARTE Behavioral Models for Guidance and Control Unit Software,"Computer Applications for Database, Education, and Ubiquitous Computing",,,,10.1007/978-3-642-35603-2_16,Jinho ChoiDoo-Hwan Bae,2012,https://link.springer.com/chapter/10.1007/978-3-642-35603-2_16,Conference paper
The New Software Testing Standard,Achieving Systems Safety,,,,10.1007/978-1-4471-2494-8_17,Stuart Reid,2012,https://link.springer.com/chapter/10.1007/978-1-4471-2494-8_17,Conference paper
Linking Modelling in Event-B with Safety Cases,Software Engineering for Resilient Systems,,,,10.1007/978-3-642-33176-3_4,Yuliya ProkhorovaElena Troubitsyna,2012,https://link.springer.com/chapter/10.1007/978-3-642-33176-3_4,Conference paper
Reviewing Software Models in Compliance with ISO 26262,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-33678-2_22,Ingo StürmerElke SaleckerHartmut Pohlheim,2012,https://link.springer.com/chapter/10.1007/978-3-642-33678-2_22,Conference paper
Integrating Statechart Components in Polyglot,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_26,Daniel BalasubramanianCorina S. PăsăreanuJason BiatekThomas PressburgerGabor KarsaiMichael LowryMichael W. Whalen,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_26,Conference paper
Timed CTL Model Checking in Real-Time Maude,Rewriting Logic and Its Applications,,,,10.1007/978-3-642-34005-5_10,Daniela LepriErika ÁbrahámPeter Csaba Ölveczky,2012,https://link.springer.com/chapter/10.1007/978-3-642-34005-5_10,Conference paper
Functional dependencies of C functions via weakest pre-conditions,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-011-0192-z,Pascal CuoqBenjamin MonateAnne PacaletVirgile Prevosto,2011,https://link.springer.com/article/10.1007/s10009-011-0192-z,Article
A Small Model Theorem for Rectangular Hybrid Automata Networks,Formal Techniques for Distributed Systems,,,,10.1007/978-3-642-30793-5_2,Taylor T. JohnsonSayan Mitra,2012,https://link.springer.com/chapter/10.1007/978-3-642-30793-5_2,Conference paper
Temporal Action Language (TAL): A Controlled Language for Consistency Checking of Natural Language Temporal Requirements,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_16,Wenbin LiJane Huffman HayesMirosław Truszczyński,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_16,Conference paper
UML/SysML semantic tunings,Innovations in Systems and Software Engineering,,,,10.1007/s11334-011-0163-2,Ileana OberIulian OberIulia DragomirEl Arbi Aboussoror,2011,https://link.springer.com/article/10.1007/s11334-011-0163-2,Article
Simulation and Verification of Synchronous Set Relations in Rewriting Logic,"Formal Methods, Foundations and Applications",,,,10.1007/978-3-642-25032-3_5,Camilo RochaCésar Muñoz,2011,https://link.springer.com/chapter/10.1007/978-3-642-25032-3_5,Conference paper
Static Analysis of Finite Precision Computations,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-18275-4_17,Eric GoubaultSylvie Putot,2011,https://link.springer.com/chapter/10.1007/978-3-642-18275-4_17,Conference paper
Synchronous AADL and Its Formal Analysis in Real-Time Maude,Formal Methods and Software Engineering,,,,10.1007/978-3-642-24559-6_43,Kyungmin BaePeter Csaba ÖlveczkyAbdullah Al-NayeemJosé Meseguer,2011,https://link.springer.com/chapter/10.1007/978-3-642-24559-6_43,Conference paper
Static Analysis of Run-Time Errors in Embedded Critical Parallel C Programs,Programming Languages and Systems,,,,10.1007/978-3-642-19718-5_21,Antoine Miné,2011,https://link.springer.com/chapter/10.1007/978-3-642-19718-5_21,Conference paper
A First Step in the Design of a Formally Verified Constraint-Based Testing Tool: FocalTest,Tests and Proofs,,,,10.1007/978-3-642-30473-6_5,Matthieu CarlierCatherine DuboisArnaud Gotlieb,2012,https://link.springer.com/chapter/10.1007/978-3-642-30473-6_5,Conference paper
Automated Formal Verification of the TTEthernet Synchronization Quality,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_27,Wilfried SteinerBruno Dutertre,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_27,Conference paper
Establishing Confidence in the Usage of Software Tools in Context of ISO 26262,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-24270-0_19,Joachim HillebrandPeter ReichenpfaderIrenka MandicHannes SieglChristian Peer,2011,https://link.springer.com/chapter/10.1007/978-3-642-24270-0_19,Conference paper
A Formal Approach to Design and Verification of Two-Level Hierarchical Scheduling Systems,Reliable Software Technologies - Ada-Europe 2011,,,,10.1007/978-3-642-21338-0_9,Laura CarnevaliGiuseppe LipariAlessandro PinzutiEnrico Vicario,2011,https://link.springer.com/chapter/10.1007/978-3-642-21338-0_9,Conference paper
Efficient Scenario Verification for Hybrid Automata,Computer Aided Verification,,,,10.1007/978-3-642-22110-1_25,Alessandro CimattiSergio MoverStefano Tonetta,2011,https://link.springer.com/chapter/10.1007/978-3-642-22110-1_25,Conference paper
A Pragmatic View of Formal Methods: the Hi-Lite Project,Advances in Systems Safety,,,,10.1007/978-0-85729-133-2_14,Robert Dewar,2011,https://link.springer.com/chapter/10.1007/978-0-85729-133-2_14,Conference paper
Bakar Kiasan: Flexible Contract Checking for Critical Systems Using Symbolic Execution,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_6,Jason BeltJohn HatcliffRobbyPatrice ChalinDavid HardinXianghua Deng,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_6,Conference paper
A framework to measure and improve the quality of textual requirements,Requirements Engineering,,,,10.1007/s00766-011-0134-z,Gonzalo GénovaJosé M. FuentesJuan LlorensOmar HurtadoValentín Moreno,2011,https://link.springer.com/article/10.1007/s00766-011-0134-z,Article
MoDeVVa 2010 Workshop Summary,Models in Software Engineering,,,,10.1007/978-3-642-21210-9_23,Levi LúcioElisangela VieiraStephan Weißleder,2011,https://link.springer.com/chapter/10.1007/978-3-642-21210-9_23,Conference paper
Correct Code Containing Containers,Tests and Proofs,,,,10.1007/978-3-642-21768-5_9,Claire DrossJean-Christophe FilliâtreYannick Moy,2011,https://link.springer.com/chapter/10.1007/978-3-642-21768-5_9,Conference paper
Infer: An Automatic Program Verifier for Memory Safety of C Programs,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_33,Cristiano CalcagnoDino Distefano,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_33,Conference paper
On the Adoption of Model Checking in Safety-Related Software Industry,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-24270-0_28,Alessandro FantechiStefania Gnesi,2011,https://link.springer.com/chapter/10.1007/978-3-642-24270-0_28,Conference paper
Seamless Testing for Models and Code,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-19811-3_20,Andreas HolzerVisar JanuzajStefan KugeleBoris LangerChristian SchallhartMichael TautschnigHelmut Veith,2011,https://link.springer.com/chapter/10.1007/978-3-642-19811-3_20,Conference paper
Investigating the effect of variations in the test development process: a case from a safety-critical system,Software Quality Journal,,,,10.1007/s11219-011-9129-8,Ayca TarhanOnur Demirors,2011,https://link.springer.com/article/10.1007/s11219-011-9129-8,Article
Astrée: Design and Experience,Static Analysis,,,,10.1007/978-3-642-23702-7_4,Daniel Kästner,2011,https://link.springer.com/chapter/10.1007/978-3-642-23702-7_4,Conference paper
Developing Dependable Software-Intensive Systems: AADL vs. EAST-ADL,Reliable Software Technologies - Ada-Europe 2011,,,,10.1007/978-3-642-21338-0_8,Andreas JohnsenKristina Lundqvist,2011,https://link.springer.com/chapter/10.1007/978-3-642-21338-0_8,Conference paper
Verifying UML-RT Protocol Conformance Using Model Checking,Model Driven Engineering Languages and Systems,,,,10.1007/978-3-642-24485-8_30,Yann MoffettAlain BeaulieuJuergen Dingel,2011,https://link.springer.com/chapter/10.1007/978-3-642-24485-8_30,Conference paper
A Tabular Expression Toolbox for Matlab/Simulink,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_38,Colin ElesMark Lawford,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_38,Conference paper
Structural Test Coverage Criteria for Integration Testing of LUSTRE/SCADE Programs,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-24431-5_8,Virginia PapailiopoulouAjitha RajanIoannis Parissis,2011,https://link.springer.com/chapter/10.1007/978-3-642-24431-5_8,Conference paper
The Rewriting Logic Semantics Project: A Progress Report,Fundamentals of Computation Theory,,,,10.1007/978-3-642-22953-4_1,José MeseguerGrigore Roşu,2011,https://link.springer.com/chapter/10.1007/978-3-642-22953-4_1,Conference paper
Deductive Verification of System Software in the Verisoft XT Project,KI - Künstliche Intelligenz,,,,10.1007/s13218-010-0005-7,Bernhard BeckertMichał Moskal,2010,https://link.springer.com/article/10.1007/s13218-010-0005-7,Article
Behavioural Preservation in Fault Tolerant Patterns,"Formal Methods, Foundations and Applications",,,,10.1007/978-3-642-25032-3_11,Diego Machado DiasJuliano Manabu Iyoda,2011,https://link.springer.com/chapter/10.1007/978-3-642-25032-3_11,Conference paper
Model Checking Industrial Robot Systems,Model Checking Software,,,,10.1007/978-3-642-22306-8_11,Markus WeißmannStefan BedenkChristian BucklAlois Knoll,2011,https://link.springer.com/chapter/10.1007/978-3-642-22306-8_11,Conference paper
100% Coverage for Safety-Critical Software – Efficient Testing by Static Analysis,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-15651-9_15,Daniel KästnerReinhold HeckmannChristian Ferdinand,2010,https://link.springer.com/chapter/10.1007/978-3-642-15651-9_15,Conference paper
Hardware-Dependent Proofs of Numerical Programs,Certified Programs and Proofs,,,,10.1007/978-3-642-25379-9_23,Thi Minh Tuyen NguyenClaude Marché,2011,https://link.springer.com/chapter/10.1007/978-3-642-25379-9_23,Conference paper
Supporting Model Based Design,Model and Data Engineering,,,,10.1007/978-3-642-24443-8_25,Rémi DelmasDavid DooseAnthony Fernandes PiresThomas Polacsek,2011,https://link.springer.com/chapter/10.1007/978-3-642-24443-8_25,Conference paper
Building Extensible Specifications and Implementations of Promela with AbleP,Model Checking Software,,,,10.1007/978-3-642-22306-8_8,Yogesh MaliEric Van Wyk,2011,https://link.springer.com/chapter/10.1007/978-3-642-22306-8_8,Conference paper
From Interaction Overview Diagrams to Temporal Logic,Models in Software Engineering,,,,10.1007/978-3-642-21210-9_9,Luciano BaresiAngelo MorzentiAlfredo MottaMatteo Rossi,2011,https://link.springer.com/chapter/10.1007/978-3-642-21210-9_9,Conference paper
Toward a wider use of formal methods for aerospace systems design and verification,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-009-0131-4,Yamine Ait AmeurFrédéric BoniolVirginie Wiels,2009,https://link.springer.com/article/10.1007/s10009-009-0131-4,Article
Model Checking: Cleared for Take Off,Model Checking Software,,,,10.1007/978-3-642-16164-3_6,Darren Cofer,2010,https://link.springer.com/chapter/10.1007/978-3-642-16164-3_6,Conference paper
Ubiquitous Verification of Ubiquitous Systems,Software Technologies for Embedded and Ubiquitous Systems,,,,10.1007/978-3-642-16256-5_7,Reinhard WilhelmMatteo Maffei,2010,https://link.springer.com/chapter/10.1007/978-3-642-16256-5_7,Conference paper
Experiences in Applying Formal Verification in Robotics,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-15651-9_26,Dennis WalterHolger TäubigChristoph Lüth,2010,https://link.springer.com/chapter/10.1007/978-3-642-15651-9_26,Conference paper
Method for Formal Verification of Soft-Error Tolerance Mechanisms in Pipelined Microprocessors,Formal Methods and Software Engineering,,,,10.1007/978-3-642-16901-4_24,Miroslav N. VelevPing Gao,2010,https://link.springer.com/chapter/10.1007/978-3-642-16901-4_24,Conference paper
Extending the GWV Security Policy and Its Modular Application to a Separation Kernel,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_28,Sergey Tverdyshev,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_28,Conference paper
Formal Methods for the Certification of Autonomous Unmanned Aircraft Systems,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-24270-0_17,Matt WebsterMichael FisherNeil CameronMike Jump,2011,https://link.springer.com/chapter/10.1007/978-3-642-24270-0_17,Conference paper
Program Conversion for Detecting Data Races in Concurrent Interrupt Handlers,"Software Engineering, Business Continuity, and Education",,,,10.1007/978-3-642-27207-3_45,Byoung-Kwi LeeMun-Hye KangKyoung Choon ParkJin Seob YiSang Woo YangYong-Kee Jun,2011,https://link.springer.com/chapter/10.1007/978-3-642-27207-3_45,Conference paper
Modular State Spaces for Prioritised Petri Nets,"Foundations of Computer Software. Modeling, Development, and Verification of Adaptive Systems",,,,10.1007/978-3-642-21292-5_8,Charles LakosLaure Petrucci,2011,https://link.springer.com/chapter/10.1007/978-3-642-21292-5_8,Conference paper
Synthesizing Cyber-Physical Architectural Models with Real-Time Constraints,Computer Aided Verification,,,,10.1007/978-3-642-22110-1_35,Christine HangPanagiotis ManoliosVasilis Papavasileiou,2011,https://link.springer.com/chapter/10.1007/978-3-642-22110-1_35,Conference paper
Learning Techniques for Software Verification and Validation – Special Track at ISoLA 2010,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16558-0_51,Dimitra GiannakopoulouCorina S. Păsăreanu,2010,https://link.springer.com/chapter/10.1007/978-3-642-16558-0_51,Conference paper
Beyond loop bounds: comparing annotation languages for worst-case execution time analysis,Software & Systems Modeling,,,,10.1007/s10270-010-0161-0,Raimund KirnerJens KnoopAdrian PrantlMarkus SchordanAlbrecht Kadlec,2010,https://link.springer.com/article/10.1007/s10270-010-0161-0,Article
Integration of verification methods for program systems,Programming and Computer Software,,,,10.1134/S0361768809040057,V. V. Kuliamin,2009,https://link.springer.com/article/10.1134/S0361768809040057,Article
Probabilistic Compositional Reasoning for Guaranteeing Fault Tolerance Properties,Principles of Distributed Systems,,,,10.1007/978-3-642-25873-2_16,Jan Olaf Blech,2011,https://link.springer.com/chapter/10.1007/978-3-642-25873-2_16,Conference paper
A Framework for Verification of Software with Time and Probabilities,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-642-15297-9_4,Marta KwiatkowskaGethin NormanDavid Parker,2010,https://link.springer.com/chapter/10.1007/978-3-642-15297-9_4,Conference paper
Analyzing End-to-End Functional Delays on an IMA Platform,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16558-0_21,Michaël LauerJérôme ErmontClaire PagettiFrédéric Boniol,2010,https://link.springer.com/chapter/10.1007/978-3-642-16558-0_21,Conference paper
Formalization and Correctness of the PALS Architectural Pattern for Distributed Real-Time Systems,Formal Methods and Software Engineering,,,,10.1007/978-3-642-16901-4_21,José MeseguerPeter Csaba Ölveczky,2010,https://link.springer.com/chapter/10.1007/978-3-642-16901-4_21,Conference paper
Formal Verification of Avionics Software Products,FM 2009: Formal Methods,,,,10.1007/978-3-642-05089-3_34,Jean SouyrisVirginie WielsDavid DelmasHervé Delseny,2009,https://link.springer.com/chapter/10.1007/978-3-642-05089-3_34,Conference paper
Precise and Automated Contract-Based Reasoning for Verification and Certification of Information Flow Properties of Programs with Arrays,Programming Languages and Systems,,,,10.1007/978-3-642-11957-6_4,Torben AmtoftJohn HatcliffEdwin Rodríguez,2010,https://link.springer.com/chapter/10.1007/978-3-642-11957-6_4,Conference paper
Brief Announcement: Automated Support for the Design and Validation of Fault Tolerant Parameterized Systems - A Case Study,Distributed Computing,,,,10.1007/978-3-642-15763-9_36,Francesco AlbertiSilvio GhilardiElena PaganiSilvio RaniseGian Paolo Rossi,2010,https://link.springer.com/chapter/10.1007/978-3-642-15763-9_36,Conference paper
Mutation-Based Test Case Generation for Simulink Models,Formal Methods for Components and Objects,,,,10.1007/978-3-642-17071-3_11,Angelo BrilloutNannan HeMichele MazzucchiDaniel KroeningMitra PurandarePhilipp RümmerGeorg Weissenbacher,2010,https://link.springer.com/chapter/10.1007/978-3-642-17071-3_11,Conference paper
Thematic Track: Formal Languages and Methods for Designing and Verifying Complex Embedded Systems,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16558-0_7,Yamine Ait AmeurFrédéric BoniolDominique MeryVirginie Wiels,2010,https://link.springer.com/chapter/10.1007/978-3-642-16558-0_7,Conference paper
Local Verification of Global Invariants in Concurrent Programs,Computer Aided Verification,,,,10.1007/978-3-642-14295-6_42,Ernie CohenMichał MoskalWolfram SchulteStephan Tobies,2010,https://link.springer.com/chapter/10.1007/978-3-642-14295-6_42,Conference paper
Tool-supported enhancement of diagnosis in model-driven verification,Innovations in Systems and Software Engineering,,,,10.1007/s11334-009-0091-6,Marco BakeraTiziana MargariaClemens D. RennerBernhard Steffen,2009,https://link.springer.com/article/10.1007/s11334-009-0091-6,Article
A Formally Verified Compiler Back-end,Journal of Automated Reasoning,,,,10.1007/s10817-009-9155-4,Xavier Leroy,2009,https://link.springer.com/article/10.1007/s10817-009-9155-4,Article
Development of High-Integrity Software Product Lines Using Model Transformation,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-15651-9_29,Stuart HutchessonJohn McDermid,2010,https://link.springer.com/chapter/10.1007/978-3-642-15651-9_29,Conference paper
Practically Applicable Formal Methods,SOFSEM 2010: Theory and Practice of Computer Science,,,,10.1007/978-3-642-11266-9_34,Jędrzej FularaKrzysztof Jakubczyk,2010,https://link.springer.com/chapter/10.1007/978-3-642-11266-9_34,Conference paper
Certification of software for real-time safety-critical systems: state of the art,Innovations in Systems and Software Engineering,,,,10.1007/s11334-009-0088-1,Andrew KorneckiJanusz Zalewski,2009,https://link.springer.com/article/10.1007/s11334-009-0088-1,Article
Faulty Logic: Reasoning about Fault Tolerant Programs,Programming Languages and Systems,,,,10.1007/978-3-642-11957-6_25,Matthew L. MeolaDavid Walker,2010,https://link.springer.com/chapter/10.1007/978-3-642-11957-6_25,Conference paper
Practical Experiences of Applying Source-Level WCET Flow Analysis on Industrial Code,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16561-0_41,Björn LisperAndreas ErmedahlDietmar SchreinerJens KnoopPeter Gliwa,2010,https://link.springer.com/chapter/10.1007/978-3-642-16561-0_41,Conference paper
Perspectives in Certificate Translation,Trustworthly Global Computing,,,,10.1007/978-3-642-15640-3_2,Gilles BartheCésar Kunz,2010,https://link.springer.com/chapter/10.1007/978-3-642-15640-3_2,Conference paper
"Integrating UML and UPPAAL for designing, specifying and verifying component-based real-time systems",Innovations in Systems and Software Engineering,,,,10.1007/s11334-009-0103-6,André L. N. MunizAline M. S. AndradeGeorge Lima,2009,https://link.springer.com/article/10.1007/s11334-009-0103-6,Article
From a Verified Kernel towards Verified Systems,Programming Languages and Systems,,,,10.1007/978-3-642-17164-2_3,Gerwin Klein,2010,https://link.springer.com/chapter/10.1007/978-3-642-17164-2_3,Conference paper
Assurance Cases in Model-Driven Development of the Pacemaker Software,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16561-0_33,Eunkyoung JeeInsup LeeOleg Sokolsky,2010,https://link.springer.com/chapter/10.1007/978-3-642-16561-0_33,Conference paper
Cache-Aware Development of High-Integrity Systems,Reliable Software Technologiey – Ada-Europe 2010,,,,10.1007/978-3-642-13550-7_10,Enrico MezzettiAdam BettsJosé RuizTullio Vardanega,2010,https://link.springer.com/chapter/10.1007/978-3-642-13550-7_10,Conference paper
A Formally Verified OS Kernel. Now What?,Interactive Theorem Proving,,,,10.1007/978-3-642-14052-5_1,Gerwin Klein,2010,https://link.springer.com/chapter/10.1007/978-3-642-14052-5_1,Conference paper
Issues in Tool Qualification for Safety-Critical Hardware: What Formal Approaches Can and Cannot Do,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-04468-7_17,Brian ButkaJanusz ZalewskiAndrew J. Kornecki,2009,https://link.springer.com/chapter/10.1007/978-3-642-04468-7_17,Conference paper
