Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Learning and statistical model checking of system response times,Software Quality Journal,,,,10.1007/s11219-018-9432-8,Bernhard K. AichernigPriska BauerstätterElisabeth JöbstlSeverin KannRobert KorošecWillibald KrennCristinel MateisRupert SchlickRichard Schumi,2019,https://link.springer.com/article/10.1007/s11219-018-9432-8,Article
Synthesizing Efficiently Monitorable Formulas in&#xa0;Metric Temporal Logic,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-031-50521-8_13,Ritam RahaRajarshi RoyNathanaël FijalkowDaniel NeiderGuillermo A. Pérez,2024,https://link.springer.com/chapter/10.1007/978-3-031-50521-8_13,Conference paper
PAYNT: A Tool for Inductive Synthesis of Probabilistic Programs,Computer Aided Verification,,,,10.1007/978-3-030-81685-8_40,Roman AndriushchenkoMilan ČeškaSebastian JungesJoost-Pieter KatoenŠimon Stupinský,2021,https://link.springer.com/chapter/10.1007/978-3-030-81685-8_40,Conference paper
"A Model-Based Approach to the Design, Verification and Deployment of Railway Interlocking System","Leveraging Applications of Formal Methods, Verification and Validation: Applications",,,,10.1007/978-3-030-61467-6_16,Arturo AmendolaAnna BecchiRoberto CavadaAlessandro CimattiAlberto GriggioGiuseppe ScaglioneAngelo SusiAlberto TacchellaMatteo Tessi,2020,https://link.springer.com/chapter/10.1007/978-3-030-61467-6_16,Conference paper
Stateful Black-Box Fuzzing of&#xa0;Bluetooth Devices Using Automata Learning,NASA Formal Methods,,,,10.1007/978-3-031-06773-0_20,Andrea PferscherBernhard K. Aichernig,2022,https://link.springer.com/chapter/10.1007/978-3-031-06773-0_20,Conference paper
"Gillian, Part II: Real-World Verification for JavaScript and C",Computer Aided Verification,,,,10.1007/978-3-030-81688-9_38,Petar MaksimovićSacha-Élie AyounJosé Fragoso SantosPhilippa Gardner,2021,https://link.springer.com/chapter/10.1007/978-3-030-81688-9_38,Conference paper
Integrating ADTs in KeY and Their Application to History-Based Reasoning,Formal Methods,,,,10.1007/978-3-030-90870-6_14,Jinting BianHans-Dieter A. HiepFrank S. de BoerStijn de Gouw,2021,https://link.springer.com/chapter/10.1007/978-3-030-90870-6_14,Conference paper
Automata Learning Meets Shielding,"Leveraging Applications of Formal Methods, Verification and Validation. Verification Principles",,,,10.1007/978-3-031-19849-6_20,Martin TapplerStefan PrangerBettina KönighoferEdi MuškardinRoderick BloemKim Larsen,2022,https://link.springer.com/chapter/10.1007/978-3-031-19849-6_20,Conference paper
Modular Indirect Push-Button Formal Verification of Multi-threaded Code Generators,Software Engineering and Formal Methods,,,,10.1007/978-3-030-30446-1_22,Anton WijsMaciej Wiłkowski,2019,https://link.springer.com/chapter/10.1007/978-3-030-30446-1_22,Conference paper
Cycle encoding-based parameter synthesis for timed automata safety,Acta Informatica,,,,10.1007/s00236-024-00460-0,Burkay SucuEbru Aydin Gol,2024,https://link.springer.com/article/10.1007/s00236-024-00460-0,Article
The 2020 Expert Survey on Formal Methods,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-030-58298-2_1,Hubert GaravelMaurice H. ter BeekJaco van de Pol,2020,https://link.springer.com/chapter/10.1007/978-3-030-58298-2_1,Conference paper
HyperProb: A Model Checker for Probabilistic Hyperproperties,Formal Methods,,,,10.1007/978-3-030-90870-6_35,Oyendrila DobeErika ÁbrahámEzio BartocciBorzoo Bonakdarpour,2021,https://link.springer.com/chapter/10.1007/978-3-030-90870-6_35,Conference paper
Better Predicates and&#xa0;Heuristics for&#xa0;Improved Commutativity Synthesis,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-45332-8_5,Adam ChenParisa FathololumiMihai NicolaJared PincusTegan BrennanEric Koskinen,2023,https://link.springer.com/chapter/10.1007/978-3-031-45332-8_5,Conference paper
Declarative Representation of&#xa0;UML State Machines for&#xa0;Querying and&#xa0;Simulation,"Software Architecture. ECSA 2023 Tracks, Workshops, and Doctoral Symposium",,,,10.1007/978-3-031-66326-0_9,Zohreh MehrafroozAli JannatpourConstantinos Constantinides,2024,https://link.springer.com/chapter/10.1007/978-3-031-66326-0_9,Conference paper
Evaluation of Tools for Analyzing Smart Contracts in Distributed Ledger Technologies,Computational Science and Its Applications – ICCSA 2019,,,,10.1007/978-3-030-24296-1_41,Denis KirillovOleg IakushkinVladimir KorkhovVadim Petrunin,2019,https://link.springer.com/chapter/10.1007/978-3-030-24296-1_41,Conference paper
The impact of class imbalance techniques on crashing fault residence prediction models,Empirical Software Engineering,,,,10.1007/s10664-023-10294-y,Kunsong ZhaoZhou XuMeng YanTao ZhangLei XueMing FanJacky Keung,2023,https://link.springer.com/article/10.1007/s10664-023-10294-y,Article
Gobra: Modular Specification and&#xa0;Verification of Go Programs,Computer Aided Verification,,,,10.1007/978-3-030-81685-8_17,Felix A. WolfLinard ArquintMartin ClochardWytse OortwijnJoão C. PereiraPeter Müller,2021,https://link.springer.com/chapter/10.1007/978-3-030-81685-8_17,Conference paper
Comparing approaches for model-checking strategies under imperfect information and fairness constraints,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-018-0505-6,Simon BusardCharles PecheurHongyang QuFranco Raimondi,2018,https://link.springer.com/article/10.1007/s10009-018-0505-6,Article
Byam: Fixing Breaking Dependency Updates with Large Language Models,Empirical Software Engineering,,,,10.1007/s10664-026-10835-1,Frank ReyesMay MahmoudFederico BonoSarah NadiBenoit BaudryMartin Monperrus,2026,https://link.springer.com/article/10.1007/s10664-026-10835-1,Article
A Formalization of SQL with Nulls,Journal of Automated Reasoning,,,,10.1007/s10817-022-09632-4,Wilmer RicciottiJames Cheney,2022,https://link.springer.com/article/10.1007/s10817-022-09632-4,Article
Formal Reasoning About Influence in&#xa0;Natural Sciences Experiments,Automated Deduction – CADE 29,,,,10.1007/978-3-031-38499-8_9,Florian BruseMartin LangeSören Möller,2023,https://link.springer.com/chapter/10.1007/978-3-031-38499-8_9,Conference paper
Formal Controller Synthesis for&#xa0;Markov Jump Linear Systems with&#xa0;Uncertain Dynamics,Quantitative Evaluation of Systems,,,,10.1007/978-3-031-43835-6_2,Luke RickardThom BadingsLicio RomaoAlessandro Abate,2023,https://link.springer.com/chapter/10.1007/978-3-031-43835-6_2,Conference paper
PrIC3: Property Directed Reachability for MDPs,Computer Aided Verification,,,,10.1007/978-3-030-53291-8_27,Kevin BatzSebastian JungesBenjamin Lucien KaminskiJoost-Pieter KatoenChristoph MathejaPhilipp Schröer,2020,https://link.springer.com/chapter/10.1007/978-3-030-53291-8_27,Conference paper
Learning Finite State Models from Recurrent Neural Networks,Integrated Formal Methods,,,,10.1007/978-3-031-07727-2_13,Edi MuškardinBernhard K. AichernigIngo PillMartin Tappler,2022,https://link.springer.com/chapter/10.1007/978-3-031-07727-2_13,Conference paper
Prolog Technology Reinforcement&#xa0;Learning Prover,Automated Reasoning,,,,10.1007/978-3-030-51054-1_33,Zsolt ZomboriJosef UrbanChad E. Brown,2020,https://link.springer.com/chapter/10.1007/978-3-030-51054-1_33,Conference paper
Abstraction-Based Incremental Inductive Coverability for Petri Nets,Application and Theory of Petri Nets and Concurrency,,,,10.1007/978-3-030-76983-3_19,Jiawen KangYunjun BaiLi Jiao,2021,https://link.springer.com/chapter/10.1007/978-3-030-76983-3_19,Conference paper
Monitoring Hypernode Logic Over Infinite Domains,Runtime Verification,,,,10.1007/978-3-032-05435-7_23,Marek ChalupaThomas A. HenzingerAna Oliveira da Costa,2026,https://link.springer.com/chapter/10.1007/978-3-032-05435-7_23,Conference paper
Refinement Type Contracts for Verification of Scientific Investigative Software,"Verified Software. Theories, Tools, and Experiments",,,,10.1007/978-3-030-41600-3_10,Maxwell Shinn,2020,https://link.springer.com/chapter/10.1007/978-3-030-41600-3_10,Conference paper
Efficient Fairness Testing Through Hash-Based Sampling,Search-Based Software Engineering,,,,10.1007/978-3-031-21251-2_3,Zhenjiang ZhaoTakahisa TodaTakashi Kitamura,2022,https://link.springer.com/chapter/10.1007/978-3-031-21251-2_3,Conference paper
The Probabilistic Termination Tool Amber,Formal Methods,,,,10.1007/978-3-030-90870-6_36,Marcel MoosbruggerEzio BartocciJoost-Pieter KatoenLaura Kovács,2021,https://link.springer.com/chapter/10.1007/978-3-030-90870-6_36,Conference paper
A Language-Based Causal Model for Safety,Theoretical Aspects of Software Engineering,,,,10.1007/978-3-031-10363-6_20,Marcello BonsangueGeorgiana CaltaisHui FengHünkar Can Tunç,2022,https://link.springer.com/chapter/10.1007/978-3-031-10363-6_20,Conference paper
Affine Loop Invariant Generation via&#xa0;Matrix Algebra,Computer Aided Verification,,,,10.1007/978-3-031-13185-1_13,Yucheng JiHongfei FuBin FangHaibo Chen,2022,https://link.springer.com/chapter/10.1007/978-3-031-13185-1_13,Conference paper
Generating Correct-by-Construction Distributed Implementations from Formal Maude Designs,NASA Formal Methods,,,,10.1007/978-3-030-55754-6_2,Si LiuAtul SandurJosé MeseguerPeter Csaba ÖlveczkyQi Wang,2020,https://link.springer.com/chapter/10.1007/978-3-030-55754-6_2,Conference paper
Early Verification of&#xa0;Legal Compliance via&#xa0;Bounded Satisfiability Checking,Computer Aided Verification,,,,10.1007/978-3-031-37709-9_18,Nick FengLina MarssoMehrdad SabetzadehMarsha Chechik,2023,https://link.springer.com/chapter/10.1007/978-3-031-37709-9_18,Conference paper
Programming event monitors,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-023-00706-1,Klaus HavelundGerard J. Holzmann,2023,https://link.springer.com/article/10.1007/s10009-023-00706-1,Article
Causality-Based Game Solving,Computer Aided Verification,,,,10.1007/978-3-030-81685-8_42,Christel BaierNorine CoenenBernd FinkbeinerFlorian FunkeSimon JantschJulian Siber,2021,https://link.springer.com/chapter/10.1007/978-3-030-81685-8_42,Conference paper
Efficient Algorithms for Three Reachability Problems in Safe Petri Nets,Application and Theory of Petri Nets and Concurrency,,,,10.1007/978-3-030-76983-3_17,Pierre BouvierHubert Garavel,2021,https://link.springer.com/chapter/10.1007/978-3-030-76983-3_17,Conference paper
Learning-based models for vulnerability detection: an extensive study,Empirical Software Engineering,,,,10.1007/s10664-025-10734-x,Chao NiXin YinLiyu ShenShaohua Wang,2025,https://link.springer.com/article/10.1007/s10664-025-10734-x,Article
Improving prompt tuning-based software vulnerability assessment by fusing source code and vulnerability description,Automated Software Engineering,,,,10.1007/s10515-025-00525-5,Jiyu WangXiang ChenWenlong PeiShaoyu Yang,2025,https://link.springer.com/article/10.1007/s10515-025-00525-5,Article
LTL Reactive Synthesis with a Few Hints,Journal of Automated Reasoning,,,,10.1007/s10817-025-09737-6,Mrudula BalachanderEmmanuel FiliotJean-François Raskin,2025,https://link.springer.com/article/10.1007/s10817-025-09737-6,Article
Specification-Based Monitoring in&#xa0;C++,"Leveraging Applications of Formal Methods, Verification and Validation. Verification Principles",,,,10.1007/978-3-031-19849-6_5,Klaus Havelund,2022,https://link.springer.com/chapter/10.1007/978-3-031-19849-6_5,Conference paper
ArkTS code generation: A comprehensive evaluation with large language models,Empirical Software Engineering,,,,10.1007/s10664-026-10844-0,Ekin Can ErkuşCansen Çağlayan YılmazMustafa Umut Demirezen,2026,https://link.springer.com/article/10.1007/s10664-026-10844-0,Article
Formal Verification of Safety &amp; Security Related Timing Constraints for a Cooperative Automotive System,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-16722-6_12,Li HuangEun-Young Kang,2019,https://link.springer.com/chapter/10.1007/978-3-030-16722-6_12,Conference paper
delphic: Practical DEL Planning via&#xa0;Possibilities,Logics in Artificial Intelligence,,,,10.1007/978-3-031-43619-2_39,Alessandro BuriganaPaolo FelliMarco Montali,2023,https://link.springer.com/chapter/10.1007/978-3-031-43619-2_39,Conference paper
Determinacy Checking for&#xa0;Elpi: an&#xa0;Higher-Order Logic Programming Language with&#xa0;Cut,Practical Aspects of Declarative Languages,,,,10.1007/978-3-032-15981-6_5,Davide FissoreEnrico Tassi,2026,https://link.springer.com/chapter/10.1007/978-3-032-15981-6_5,Conference paper
"On Correctness, Precision, and Performance in Quantitative Verification","Leveraging Applications of Formal Methods, Verification and Validation: Tools and Trends",,,,10.1007/978-3-030-83723-5_15,Carlos E. BuddeArnd HartmannsMichaela KlauckJan KřetínskýDavid ParkerTim QuatmannAndrea TurriniZhen Zhang,2021,https://link.springer.com/chapter/10.1007/978-3-030-83723-5_15,Conference paper
Practical Applications of the Alternating Cycle Decomposition,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99527-0_6,Antonio CasaresAlexandre Duret-LutzKlara J. MeyerFlorian RenkinSalomon Sickert,2022,https://link.springer.com/chapter/10.1007/978-3-030-99527-0_6,Conference paper
Formalstyler: GPT-Based Model for Formal Style Transfer with Meaning Preservation,SN Computer Science,,,,10.1007/s42979-023-02110-7,Mariano de RiveroCristhiam TiradoWilly Ugarte,2023,https://link.springer.com/article/10.1007/s42979-023-02110-7,Article
Comparison of open-source runtime testing tools for microservices,Software Quality Journal,,,,10.1007/s11219-022-09583-4,Juan P. SotomayorSai Chaithra AllalaDionny SantiagoTariq M. KingPeter J. Clarke,2022,https://link.springer.com/article/10.1007/s11219-022-09583-4,Article
A Library Modeling Language for the Static Analysis of C Programs,Static Analysis,,,,10.1007/978-3-030-65474-0_11,Abdelraouf OuadjaoutAntoine Miné,2020,https://link.springer.com/chapter/10.1007/978-3-030-65474-0_11,Conference paper
L3NS: Large Scale Network Simulation for&#xa0;Testing Distributed Applications,Computational Science and Its Applications – ICCSA 2022 Workshops,,,,10.1007/978-3-031-10542-5_44,Daniil MalevanniyOleg IakushkinVladimir Korkhov,2022,https://link.springer.com/chapter/10.1007/978-3-031-10542-5_44,Conference paper
Certified DQBF Solving by Definition Extraction,Theory and Applications of Satisfiability Testing – SAT 2021,,,,10.1007/978-3-030-80223-3_34,Franz-Xaver ReichlFriedrich SlivovskyStefan Szeider,2021,https://link.springer.com/chapter/10.1007/978-3-030-80223-3_34,Conference paper
Utilizing parametric systems for detection of pipeline hazards,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-020-00591-y,Lukáš CharvátAleš SmrčkaTomáš Vojnar,2020,https://link.springer.com/article/10.1007/s10009-020-00591-y,Article
An approach and benchmark to detect behavioral changes of commits in continuous integration,Empirical Software Engineering,,,,10.1007/s10664-019-09794-7,Benjamin DanglotMartin MonperrusWalter RudametkinBenoit Baudry,2020,https://link.springer.com/article/10.1007/s10664-019-09794-7,Article
DevSched: an efficient bug-triaging model for allocating and balancing developer tasks,Iran Journal of Computer Science,,,,10.1007/s42044-023-00153-w,K. M. Aslam UddinMd. Shahriare SatuMd. Mahmudul Hasan RiyadKazi Sakib,2023,https://link.springer.com/article/10.1007/s42044-023-00153-w,Article
Assurance of Distributed Algorithms and Systems: Runtime Checking of Safety and Liveness,Runtime Verification,,,,10.1007/978-3-030-60508-7_3,Yanhong A. LiuScott D. Stoller,2020,https://link.springer.com/chapter/10.1007/978-3-030-60508-7_3,Conference paper
zk-OPML: Using zero-knowledge proofs to optimize OPML,Journal of King Saud University Computer and Information Sciences,,,,10.1007/s44443-026-00573-1,Vid KeršičMuhamed Turkanović,2026,https://link.springer.com/article/10.1007/s44443-026-00573-1,Article
Programming Z3,Engineering Trustworthy Software Systems,,,,10.1007/978-3-030-17601-3_4,Nikolaj BjørnerLeonardo de MouraLev NachmansonChristoph M. Wintersteiger,2019,https://link.springer.com/chapter/10.1007/978-3-030-17601-3_4,Conference paper
$$\mathbb {K}$$ —A Semantic Framework for Programming Languages and Formal Analysis,Engineering Trustworthy Software Systems,,,,10.1007/978-3-030-55089-9_4,Xiaohong ChenGrigore Roşu,2020,https://link.springer.com/chapter/10.1007/978-3-030-55089-9_4,Conference paper
Faster Pushdown Reachability Analysis with Applications in Network Verification,Automated Technology for Verification and Analysis,,,,10.1007/978-3-030-88885-5_12,Peter Gjøl JensenStefan SchmidMorten Konggaard SchouJiří SrbaJuan VanerioIngo van Duijn,2021,https://link.springer.com/chapter/10.1007/978-3-030-88885-5_12,Conference paper
Efficient SMT-Based Analysis of Failure Propagation,Computer Aided Verification,,,,10.1007/978-3-030-81688-9_10,Marco BozzanoAlessandro CimattiAnthony Fernandes PiresAlberto GriggioMartin JonášGreg Kimberly,2021,https://link.springer.com/chapter/10.1007/978-3-030-81688-9_10,Conference paper
Software testing for extended reality applications: a systematic mapping study,Automated Software Engineering,,,,10.1007/s10515-025-00523-7,Ruizhen GuJosé Miguel RojasDonghwan Shin,2025,https://link.springer.com/article/10.1007/s10515-025-00523-7,Article
ProRLearn: boosting prompt tuning-based vulnerability detection by reinforcement learning,Automated Software Engineering,,,,10.1007/s10515-024-00438-9,Zilong RenXiaolin JuXiang ChenHao Shen,2024,https://link.springer.com/article/10.1007/s10515-024-00438-9,Article
Less is more: usefulness of data flow diagrams and large language models for security threat validation,Empirical Software Engineering,,,,10.1007/s10664-026-10837-z,Winnie Bahati MbakaKatja Tuma,2026,https://link.springer.com/article/10.1007/s10664-026-10837-z,Article
Search-based fairness testing for regression-based machine learning systems,Empirical Software Engineering,,,,10.1007/s10664-022-10116-7,Anjana PereraAldeida AletiChakkrit TantithamthavornJirayus JiarpakdeeBurak TurhanLisa KuhnKatie Walker,2022,https://link.springer.com/article/10.1007/s10664-022-10116-7,Article
The Memorist Tale: Every Thunk Every Cost All At Once,Programming Languages and Systems,,,,10.1007/978-3-032-22720-1_17,Xing LiYao LiPeter SchachteChristine Rizkallah,2026,https://link.springer.com/chapter/10.1007/978-3-032-22720-1_17,Conference paper
Verification of a Failure Management Protocol for Stateful IoT Applications,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-030-58298-2_12,Umar OzeerGwen SalaünLoïc LetondeurFrançois-Gaël OttogalliJean-Marc Vincent,2020,https://link.springer.com/chapter/10.1007/978-3-030-58298-2_12,Conference paper
Agenda-Based Automated Negotiation Through Utility Decomposition,Recent Advances in Agent-Based Negotiation: Applications and Competition Challenges,,,,10.1007/978-981-99-0561-4_7,Zongcan LiRafik HadfiTakayuki Ito,2023,https://link.springer.com/chapter/10.1007/978-981-99-0561-4_7,Conference paper
Trigger2B: A Tool Generating Event-B Models from Database Triggers,"Context-Aware Systems and Applications, and Nature of Computation and Communication",,,,10.1007/978-3-030-67101-3_8,Hong Anh Le,2021,https://link.springer.com/chapter/10.1007/978-3-030-67101-3_8,Conference paper
An Open Software-Based Framework for Automotive Cybersecurity Testing,"Systems, Software and Services Process Improvement",,,,10.1007/978-3-031-42307-9_22,Thomas FaschangGeorg Macher,2023,https://link.springer.com/chapter/10.1007/978-3-031-42307-9_22,Conference paper
Active Model Learning of&#xa0;Stochastic Reactive Systems,Software Engineering and Formal Methods,,,,10.1007/978-3-030-92124-8_27,Martin TapplerEdi MuškardinBernhard K. AichernigIngo Pill,2021,https://link.springer.com/chapter/10.1007/978-3-030-92124-8_27,Conference paper
SixthSense: Debugging Convergence Problems in Probabilistic Programs via Program Representation Learning,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-99429-7_7,Saikat DuttaZixin HuangSasa Misailovic,2022,https://link.springer.com/chapter/10.1007/978-3-030-99429-7_7,Conference paper
Automatically Extracting OWL Versions of FOL Ontologies,The Semantic Web – ISWC 2021,,,,10.1007/978-3-030-88361-4_15,Torsten HahmannRobert W. Powell II,2021,https://link.springer.com/chapter/10.1007/978-3-030-88361-4_15,Conference paper
Explaining Safety Violations in Real-Time Systems,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-030-85037-1_7,Thomas MariThao DangGregor Gössler,2021,https://link.springer.com/chapter/10.1007/978-3-030-85037-1_7,Conference paper
Glocal Conformance Checking,Business Process Management,,,,10.1007/978-3-031-70396-6_5,Alessandro BuriganaAlessandro GianolaMarco MontaliSarah Winkler,2024,https://link.springer.com/chapter/10.1007/978-3-031-70396-6_5,Conference paper
MaxSAT-based temporal logic inference from noisy data,Innovations in Systems and Software Engineering,,,,10.1007/s11334-022-00444-8,Jean-Raphaël GaglioneDaniel NeiderRajarshi RoyUfuk TopcuZhe Xu,2022,https://link.springer.com/article/10.1007/s11334-022-00444-8,Article
Fence Synthesis Under the&#xa0;C11 Memory Model,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-19992-9_6,Sanjana SinghDivyanjali SharmaIshita JajuSubodh Sharma,2022,https://link.springer.com/chapter/10.1007/978-3-031-19992-9_6,Conference paper
Bootstrapping Automated Testing for RESTful Web Services,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-71500-7_3,Yixiong ChenYang YangZhanyao LeiMingyuan XiaZhengwei Qi,2021,https://link.springer.com/chapter/10.1007/978-3-030-71500-7_3,Conference paper
How verified (or tested) is my code? Falsification-driven verification and testing,Automated Software Engineering,,,,10.1007/s10515-018-0240-y,Alex GroceIftekhar AhmedCarlos JensenPaul E. McKenneyJosie Holmes,2018,https://link.springer.com/article/10.1007/s10515-018-0240-y,Article
On Teaching Applied Formal Methods in Aerospace Engineering,Formal Methods Teaching,,,,10.1007/978-3-030-32441-4_8,Kristin Yvonne Rozier,2019,https://link.springer.com/chapter/10.1007/978-3-030-32441-4_8,Conference paper
Advanced testing and debugging support for reactive executable DSLs,Software and Systems Modeling,,,,10.1007/s10270-022-01025-w,Faezeh KhorramErwan BousseJean-Marie MottuGerson Sunyé,2022,https://link.springer.com/article/10.1007/s10270-022-01025-w,Article
Implementing QVT-R via semantic interpretation in UML-RSDS,Software and Systems Modeling,,,,10.1007/s10270-020-00824-3,K. LanoS. Kolahdouz-Rahimi,2020,https://link.springer.com/article/10.1007/s10270-020-00824-3,Article
Automated Reasoning with Restricted Intensional Sets,Journal of Automated Reasoning,,,,10.1007/s10817-021-09589-w,Maximiliano CristiáGianfranco Rossi,2021,https://link.springer.com/article/10.1007/s10817-021-09589-w,Article
Directed Reachability for Infinite-State Systems,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-72013-1_1,Michael BlondinChristoph HaasePhilip Offtermatt,2021,https://link.springer.com/chapter/10.1007/978-3-030-72013-1_1,Conference paper
Scalable Anytime Algorithms for Learning Fragments of Linear Temporal Logic,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-99524-9_14,Ritam RahaRajarshi RoyNathanaël FijalkowDaniel Neider,2022,https://link.springer.com/chapter/10.1007/978-3-030-99524-9_14,Conference paper
Locating faults with program slicing: an empirical analysis,Empirical Software Engineering,,,,10.1007/s10664-020-09931-7,Ezekiel SoremekunLukas KirschnerMarcel BöhmeAndreas Zeller,2021,https://link.springer.com/article/10.1007/s10664-020-09931-7,Article
Integrated Model-Checking for the Design of Safe and Efficient Distributed Software Commissioning,Integrated Formal Methods,,,,10.1007/978-3-030-34968-4_7,Helene CoullonClaude JardDidier Lime,2019,https://link.springer.com/chapter/10.1007/978-3-030-34968-4_7,Conference paper
Legion: Best-First Concolic Testing (Competition Contribution),Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-45234-6_31,Dongge LiuGidon ErnstToby MurrayBenjamin I. P. Rubinstein,2020,https://link.springer.com/chapter/10.1007/978-3-030-45234-6_31,Conference paper
A benchmark-based evaluation of search-based crash reproduction,Empirical Software Engineering,,,,10.1007/s10664-019-09762-1,Mozhan SoltaniPouria DerakhshanfarXavier DevroeyArie van Deursen,2019,https://link.springer.com/article/10.1007/s10664-019-09762-1,Article
An Actor-Based Approach for Security Analysis of Cyber-Physical Systems,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-030-58298-2_5,Fereidoun MoradiSara Abbaspour AsadollahAli SedaghatbafAida ČauševićMarjan SirjaniCarolyn Talcott,2020,https://link.springer.com/chapter/10.1007/978-3-030-58298-2_5,Conference paper
RoboChart: modelling and verification of the functional behaviour of robotic applications,Software & Systems Modeling,,,,10.1007/s10270-018-00710-z,Alvaro MiyazawaPedro RibeiroWei LiAna CavalcantiJon TimmisJim Woodcock,2019,https://link.springer.com/article/10.1007/s10270-018-00710-z,Article
Towards Failure Prediction in Scientific Workflows Using Stochastic Petri Nets and Dynamic Logic,Quality of Information and Communications Technology,,,,10.1007/978-3-030-58793-2_36,Bruno LopesDaniel de Oliveira,2020,https://link.springer.com/chapter/10.1007/978-3-030-58793-2_36,Conference paper
Dione: A Protocol Verification System Built with Dafny for I/O Automata,Integrated Formal Methods,,,,10.1007/978-3-030-34968-4_13,Chiao HsiehSayan Mitra,2019,https://link.springer.com/chapter/10.1007/978-3-030-34968-4_13,Conference paper
Symbiotic 7: Integration of Predator and More,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-45237-7_31,Marek ChalupaTomáš JašekLukáš TomovičMartin HruškaVeronika ŠokováPaulína AyaziováJan StrejčekTomáš Vojnar,2020,https://link.springer.com/chapter/10.1007/978-3-030-45237-7_31,Conference paper
Adaptive scheduling-based fine-grained greybox fuzzing for cloud-native applications,Journal of Cloud Computing,,,,10.1186/s13677-024-00681-1,Jiageng YangChuanyi LiuBinxing Fang,2024,https://link.springer.com/article/10.1186/s13677-024-00681-1,Article
A Formal Approach to Secure Design of RESTful Web APIs Using SOFL,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-030-77474-5_8,Busalire EmekaSoichiro HidakaShaoying Liu,2021,https://link.springer.com/chapter/10.1007/978-3-030-77474-5_8,Conference paper
Automating Software Re-engineering,"Leveraging Applications of Formal Methods, Verification and Validation: Engineering Principles",,,,10.1007/978-3-030-61470-6_1,Serge DemeyerReiner HähnleHeiko Mantel,2020,https://link.springer.com/chapter/10.1007/978-3-030-61470-6_1,Conference paper
Temporal-logic query checking over finite data streams,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-022-00656-0,Samuel HuangRance Cleaveland,2022,https://link.springer.com/article/10.1007/s10009-022-00656-0,Article
GACAL: Conjecture-Based Verification,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-45237-7_26,Benjamin QuiringPanagiotis Manolios,2020,https://link.springer.com/chapter/10.1007/978-3-030-45237-7_26,Conference paper
"A Testing Perspective on Algebraic, Denotational, and Operational Semantics",Unifying Theories of Programming,,,,10.1007/978-3-030-31038-7_2,Bernhard K. Aichernig,2019,https://link.springer.com/chapter/10.1007/978-3-030-31038-7_2,Conference paper
A Compositional Semantics for Repairable BDMPs,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-030-54549-9_6,Shahid KhanJoost-Pieter KatoenMarc Bouissou,2020,https://link.springer.com/chapter/10.1007/978-3-030-54549-9_6,Conference paper
Property-Directed Verified Monitoring of Signal&#xa0;Temporal&#xa0;Logic,Runtime Verification,,,,10.1007/978-3-030-60508-7_19,Thomas WrightIan Stark,2020,https://link.springer.com/chapter/10.1007/978-3-030-60508-7_19,Conference paper
Automated Attacker Synthesis for Distributed Protocols,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-030-54549-9_9,Max von HippelCole VickStavros TripakisCristina Nita-Rotaru,2020,https://link.springer.com/chapter/10.1007/978-3-030-54549-9_9,Conference paper
Using an SMT Solver for Checking the&#xa0;Completeness of FSM-Based Tests,Testing Software and Systems,,,,10.1007/978-3-030-64881-7_18,Evgenii VinarskiiAndrey LaputenkoNina Yevtushenko,2020,https://link.springer.com/chapter/10.1007/978-3-030-64881-7_18,Conference paper
Nagini: A Static Verifier for Python,Computer Aided Verification,,,,10.1007/978-3-319-96145-3_33,Marco EilersPeter Müller,2018,https://link.springer.com/chapter/10.1007/978-3-319-96145-3_33,Conference paper
A Monoidal View on&#xa0;Fixpoint Checks,Graph Transformation,,,,10.1007/978-3-031-36709-0_1,Paolo BaldanRichard EggertBarbara KönigTimo MattTommaso Padoan,2023,https://link.springer.com/chapter/10.1007/978-3-031-36709-0_1,Conference paper
